basin,KGE
1105,0.8654485868812132
1106,0.9314395558582814
1109,0.9099669987857301
1295,0.794426589969635
1343,0.7740948702723109
1363,0.7533442105573288
1369,0.8685728908324075
1378,0.939499910594771
1395,0.7696589623235468
1414,0.8785840977286823
1427,0.8918212630736494
1431,0.8443329644353399
1441,0.8643452332575509
1443,0.8938669637797715
1485,0.8755968692475189
1520,0.8497684602745585
1522,0.9196051813526346
1552,0.9576238876639802
1585,0.5883327273526018
1605,0.9192871149395494
1619,0.8844893652573574
1620,0.8350725531324901
1624,0.9622629794302666
1638,0.9521565867729301
1659,0.9441807886505268
1715,0.8929718112652774
1721,0.8667810908084966
1723,0.9479767541608444
1725,0.9405842980969631
1726,0.9274099009914132
1728,0.8996835138086363
1729,0.8684891169457736
1734,0.8892287450066318
1753,0.9111793691935435
1823,0.7313352851206442
1824,0.8806388394131717
1829,0.9250658377245068
2005,0.909645277185911
2012,0.8371805244372345
2016,0.8950080593556065
2025,0.6926617127940915
2028,0.8565370280420811
2029,0.9159741304805606
2031,0.8849250125460945
2036,0.8486995382559298
2041,0.864105692134213
2046,0.7720124175072977
2047,0.7661586030544895
2050,0.8667666515106088
2055,0.8502845926344244
2056,0.7631630908507752
2057,0.8133884777009674
2074,0.8610402546055991
2081,0.8549852578441676
2082,0.9054683689679462
2089,0.9367528594136626
2098,0.8514223503807179
2101,0.8355878827783662
2104,0.952392959829015
2113,0.864451238203261
2114,0.35642158259858336
2115,0.8979439548970974
2116,0.7403009045231366
2121,0.791812643848361
2125,0.720668595944171
2126,0.5359812831019244
2131,0.8569029064453164
2132,0.8010763834145445
2139,0.8522102745224872
2141,0.9504039663600784
2143,0.8077905044943678
2147,0.9177649527955317
2711,0.8874507250461023
2712,0.5861865973301014
2713,0.8622759004069311
2717,0.7516555456855731
3001,0.9088928194278975
3012,0.6587352279289591
3030,0.7830772432115642
3040,0.8780764173820532
3045,0.8797425444390166
3100,0.786494214235319
3161,0.8331462456569911
3163,0.8964871879417783
3165,0.8532573772626411
3169,0.5195178120831532
3175,0.7521516321191896
3180,0.836140859130807
3186,0.5216394906827748
3193,0.4448818097890853
3198,0.6960919482784118
3200,0.9266132353329501
3213,0.7297076024167115
3217,0.7030029248129677
3218,0.8396563420182239
3220,0.3222867720185957
3221,0.8301215652131746
3222,0.6050918121858413
3234,0.8899953338912207
3235,0.7232452941185676
3242,0.8733074145290192
3244,0.9215995998439152
3246,0.7629945370235585
3253,0.4162618306335586
3268,0.8787528304703448
3276,0.7741248948771329
3279,0.5913424397197906
8018,0.7929211952239515
8028,0.5765996225584111
8060,0.01413770343616183
8087,0.7711045165687239
8091,0.8352907663395417
8104,0.807586736815522
8118,0.3664362806951209
8120,0.5656276909858167
8134,0.7466591493579988
8149,0.756757970739399
9003,0.8610377309252988
9020,0.8077203843332368
9021,0.8141547564251888
9030,0.7131844291642124
9033,0.9067861872105571
9040,0.8591749330371066
9041,0.3525395734042166
9061,0.8306163093623357
9063,0.8692663068566259
9064,0.8643909862139237
9069,0.9123954651681165
9073,0.7721746398118764
9074,0.9226678539581018
9075,0.9090805783333893
9087,0.31369625459625805
9089,0.7697747152337284
9093,0.7969524760973388
9095,0.7792371049278934
9120,0.9107114119086959
9139,0.8070966306999617
9159,0.9272017951596592
9165,0.9328124673804565
9166,0.8861867505310345
9170,0.852859088845786
9177,0.78164166850021
9184,0.344311712889364
9187,0.7161897446736217
9188,0.9056712676520149
9189,0.8379661993297783
9197,0.8826801122043338
9215,0.4964131652748731
9252,0.7769819466829451
9256,0.7707307976354163
9261,0.8590162067794107
9263,0.8128900351566902
9265,0.691301148148465
9271,0.7171997966470327
9279,0.8664346136888197
9284,0.9288389892149417
9291,0.6000624628123011
9321,0.7672789996974161
9323,0.9197394711198839
9324,0.9434743897597928
9327,0.8058180005142472
