indroea;lugar;comentario;serv;suprest;suprcnc;hoja_id;alti;altimax;naa;naam;naai;num_cuenca;muni_id;xutm;yutm;xutm30;yutm30;long;lat;longwgs84;latwgs84;observ1;observ2;observ3;observ4;observ5;xetrs89;yetrs89;cod_saih
3239;PUENTE DE LA BARCA                 ;INT 1986                                                              ;0;21047;71364;605;472;;4;4;0;3149;45161;438445;4426190;438445;4426190;-34315;395859;-34320;395854;;;;;;438335;4425982;
3240;BEJAR                              ;;1;100;239;553;803;;41;41;23;3335;37046;263366;4474624;263366;4474624;-54716;402317;-54721;402312;;;;;;263257;4474417;
3241;RINCONADA, LA                      ;INT 1991                                                              ;0;90;90;560;585;;16;16;8;3108;28005;466890;4480600;466890;4480600;-32326;402829;-32330;402825;;;;;;466781;4480392;
3242;CASAR DE PALOMERO                  ;;1;188;279;574;398;;34;34;7;3343;10041;732603;4465166;222661;4466683;-61547;401814;-61552;401810;;;;;;222552;4466476;AR40
3243;MINGORRUBIO                        ;INT 2011                                                              ;0;535;1242;534;605;;31;31;23;3121;28079;433108;4487210;433108;4487210;-34723;403156;-34728;403152;;;;;;432999;4487003;
3244;CAMPILLO DE DELEITOSA              ;;1;120;204;652;305;;44;44;23;3260;10042;278620;4400508;278620;4400508;-53458;394330;-53503;394326;;;;;;278511;4400302;
3245;HERNAN-PEREZ                       ;;1;52;100;574;386;;45;45;25;3362;10093;717815;4455029;207215;4457566;-62625;401300;-62630;401256;;;;;;207106;4457360;
3246;AYUELA                             ;;1;252;390;729;335;;44;42;18;3381;10037;716651;4357108;199490;4359894;-62911;392008;-62916;392004;;;;;;199381;4359688;
3248;FUENTIDUEÑA                        ;;1;8528;71364;607;537;;12;11;0;3065;28060;487328;4440095;487328;4440095;-30855;400637;-30900;400633;;;;;;487218;4439887;
3249;JABALERA                           ;;1;84;113;585;750;;28;28;6;3055;16173;519311;4459940;519311;4459940;-24622;401721;-24627;401716;;;;;;519201;4459732;
3250;TRUJILLO                           ;;1;231;414;705;395;;42;42;17;3314;10195;248365;4371828;248365;4371828;-55529;392731;-55533;392727;;;;;;248256;4371622;
3251;PUEBLANUEVA, LA                    ;;1;223;258;627;404;;42;41;19;3202;45137;354386;4420310;354386;4420310;-44214;395511;-44218;395507;;;;;;354276;4420103;
3252;GUAJARAZ                           ;INT 1980                                                              ;0;375;423;657;570;1371;14;14;0;3164;45016;407015;4406290;407015;4406290;-40510;394803;-40514;394759;;;;;;406905;4406083;
3253;ALCANTARA                          ;INT 2006                                                              ;0;208;208;676;152;;28;28;8;3391;10008;672505;4382497;157097;4388187;-65930;393427;-65935;393423;;;;;;156989;4387981;
3254;ARAGOSA                            ;;1;263;263;487;875;;42;42;26;3092;19168;522987;4534711;522987;4534711;-24337;405745;-24341;405741;DATOS MODIFICADOS DE 09/1984 Y 05/1985 RESPECTO A PUBLICADOS (ANUARIO 2012-13)                      ;;;;;522878;4534503;
3255;TORRE DEL BURGO                    ;;1;333;346;511;716;;42;42;23;3104;19279;493259;4516416;493259;4516416;-30448;404753;-30452;404749;;;;;;493150;4516208;
3256;ALDEANUEVA DE BARBARROYA           ;;1;377;392;654;385;;42;42;12;3248;45111;323755;4401285;323755;4401285;-50325;394433;-50329;394429;;;;;;323645;4401078;
3258;EMBOCADOR                          ;;1;9312;71364;605;497;;37;37;17;3067;28013;452231;4433030;452231;4433030;-33336;400244;-33341;400239;;;;;;452121;4432823;
3259;VILLARUBIA DE SANTIAGO             ;;1;9048;71364;606;518;;42;42;20;3067;45195;468885;4432315;468885;4432315;-32153;400223;-32158;400219;DATOS MODIFICADOS DE 10/2000 RESPECTO A PUBLICADOS (ANUARIO 2012-13)                                ;;;;;468775;4432107;
3260;VILLANUEVA DE LA VERA              ;;1;54;64;600;355;;42;42;20;3283;10212;295565;4446010;295565;4446010;-52359;400820;-52404;400816;                                                                                                    ;;;;;295456;4445804;
3261;MAJADA                             ;;1;395;397;600;264;;40;40;17;3285;10180;292302;4437110;292302;4437110;-52606;400329;-52611;400324;;;;;;292193;4436904;
3262;GETAFE                             ;INT 2000                                                              ;0;152;152;582;550;;22;21;10;3126;28065;449340;4461825;449340;4461825;-33546;401817;-33550;401813;;;;;;449230;4461617;
3263;PARDO, EL                          ;INT 1980                                                              ;0;520;1242;534;610;2383;13;13;0;3121;28079;433280;4488070;433280;4488070;-34716;403224;-34721;403220;;;;;;433171;4487863;
3264;GUADILOBA-CACERES                  ;INT 1980                                                              ;0;135;275;704;335;664;14;14;0;3317;10037;732395;4374620;216373;4376330;-61752;392921;-61756;392917;;;;;;216264;4376124;
3265;TORREJONCILLO                      ;;1;35;291;622;263;;41;41;17;3326;10189;704220;4416231;191028;4419750;-63644;395215;-63649;395211;DATOS MODIFICADOS DE 10/2004 RESPECTO A PUBLICADOS (ANUARIO 2012-13)                                ;;;;;190919;4419544;
3266;CAMARENILLA                        ;;1;94;94;604;500;;42;42;17;3173;45032;410396;4431379;410396;4431379;-40300;400138;-40305;400134;;;;;;410286;4431172;
3268;TARAVILLAS                         ;;1;206;206;514;1107;;39;39;21;3004;19223;587480;4503935;587480;4503935;-15753;404051;-15758;404047;DATOS MODIFICADOS DE 02/2001 RESPECTO A PUBLICADOS (ANUARIO 2012-13)                                ;;;;;587371;4503726;
3269;CERECEDA                           ;;1;105;112;537;720;;14;13;1;3026;19211;529595;4498465;529595;4498465;-23900;403809;-23905;403805;;;;;;529486;4498257;
3270;PAREJA                             ;INT 2007                                                              ;0;117;117;537;717;;28;28;18;3028;19211;529160;4489675;529160;4489675;-23920;403324;-23924;403320;;;;;;529051;4489467;
3271;PASTRANA                           ;;1;625;112;561;600;;17;17;2;3058;19212;507444;4467905;507445;4467905;-25444;402140;-25449;402135;;;;;;507335;4467697;
3273;VELILLA DE SAN ANTONIO             ;;1;238;239;560;545;;40;40;21;3115;28167;459120;4468474;459120;4468474;-32853;402155;-32858;402150;;;;;;459011;4468266;
3274;ALCOBENDAS                         ;INT 1985                                                              ;0;25;77;534;645;;7;7;1;3130;28006;447630;4487890;447630;4487890;-33706;403222;-33711;403218;;;;;;447521;4487682;
3275;BARAJAS                            ;INT 1994                                                              ;0;36;36;560;584;;16;16;4;3995;28079;452520;4483510;452520;4483510;-33337;402961;-33342;402957;;;;;;452411;4483302;
3276;TORREJON                           ;;1;158;250;651;220;;37;36;18;3300;10190;754788;4410352;241105;4410490;-60126;394816;-60131;394811;;;;;;240996;4410284;
3278;VALENCIA DE ALCANTARA              ;;1;169;355;701;313;;35;35;20;3401;10203;654383;4370285;138179;4377197;-71219;392804;-71224;392759;;;;;;138071;4376991;
3279;TRUJILLO                           ;;1;260;420;679;372;;33;33;16;3309;10195;250272;4388244;250272;4388244;-55431;393625;-55436;393620;;;;;;250163;4388038;
3280;CILLEROS                           ;;1;89;330;595;330;;36;36;18;3377;10205;679478;4442723;168106;4447870;-65339;400654;-65343;400650;;;;;;167998;4447663;
3281;BATAN, EL                          ;;1;160;230;622;240;;36;35;13;3359;10067;720433;4428786;208057;4431194;-62507;395847;-62512;395843;DATOS MODIFICADOS DE 10/1995, 12/2009 Y 10/2010 RESPECTO A PUBLICADOS (ANUARIO 2012-13)             ;;;;;207948;4430988;
3283;ACEBO                              ;;1;48;79;573;401;;40;40;13;3365;10003;696476;4450502;185605;4454490;-64133;401052;-64137;401048;;;;;;185497;4454283;
3284;CAÑAVERAL                          ;;1;19;87;650;238;;41;39;14;3322;10045;720200;4405075;206232;4407541;-62546;394559;-62551;394555;;;;;;206123;4407335;
3285;CEDILLO                            ;INT 1986                                                              ;0;57964;71364;674;132;;11;11;0;3399;10062;625328;4391701;110576;4400538;-73220;393955;-73225;393951;;;;;;110468;4400332;
3500;GARGOLES DE ABAJO                  ;;1;41;81;512;800;;5;5;0;3024;19086;531496;4509455;531496;4509455;-23337;404405;-23742;404401;;;;;;531387;4509247;
3501;ABANADES                           ;;1;351;2601;488;1020;;5;5;0;3129;19001;543336;4526983;543336;4526983;-22908;405331;-22913;405327;;;;;;543227;4526775;
3502;POZO DEL REY                       ;;1;2456;4507;600;257;;5;5;0;3286;10180;289617;4438458;289617;4438458;-52801;400410;-52806;400406;;;;;;289508;4438252;
3503;ALAMEDA DEL VALLE                  ;;1;157;983;484;1104;;5;4;0;3071;28003;429158;4529794;429158;4529794;-35028;405456;-35033;405452;;;;;;429049;4529587;
3504;ATAZAR-RIATO, EL                   ;;1;72;83;485;873;;2;2;0;3074;28124;458612;4534173;458612;4534173;-32931;405725;-32926;405735;;;;;;458503;4533965;
3903;VENTOSILLA                         ;INT 1931                                                              ;0;27080;71364;656;421;;19;23;0;3183;45133;389895;4410095;389895;4410095;-41712;394959;-41716;394955;;;;;;389785;4409888;
3904;TOLEDO                             ;INT 2010. HASTA EL AÑO 2008-09 EL INDICATIVO ERA 3014                 ;0;24788;71364;629;450;2430;39;38;29;3161;45168;415370;4414265;415370;4414265;-35922;395225;-35927;395220;;;;;;415260;4414058;
3908;MAQUILON                           ;INT 1924                                                              ;0;7698;71364;584;574;;12;21;0;3059;19021;503730;4458450;503730;4458450;-25722;401633;-25726;401629;;;;;;503620;4458242;
3909;VALDAJOS                           ;INT 1948                                                              ;0;8944;71364;606;511;;27;37;1;3067;28043;465710;4432840;465710;4432840;-32407;400240;-32411;400236;;;;;;465600;4432633;
3912;AZUCAICA                           ;INT 1931                                                              ;0;24374;71364;629;456;;20;25;0;3161;45168;418180;4416215;418180;4416215;-35725;395329;-35729;395325;;;;;;418070;4416008;
3914;BARRANCAS, LAS                     ;INT 1931                                                              ;0;29219;71364;627;378;;19;20;0;3203;45137;356215;4424870;356215;4424870;-44100;395740;-44105;395736;;;;;;356105;4424663;
3915;RINCON DEL BERCIAL                 ;INT 1915. HASTA EL AÑO 2009-10 EL INDICATIVO ERA 3040                 ;0;34686;71364;654;318;;3;2;0;3249;45007;319035;4406535;319035;4406535;-50648;394720;-50652;394716;;;;;;318925;4406328;
3916;VILLARREAL                         ;INT 1950                                                              ;0;41168;71364;623;181;;27;37;6;3261;10182;752518;4413717;239066;4414000;-60257;395007;-60302;395003;;;;;;238957;4413794;
3919;ALCANTARA                          ;INT 1935                                                              ;0;46487;71364;649;121;2592;18;22;0;3329;10008;688310;4403935;174315;4408545;-64806;394550;-64811;394546;;;;;;174207;4408339;
3940;GALISTEO                           ;;1;2672;5385;622;260;;41;41;18;3352;10076;730287;4429486;217940;4431230;-61811;395901;-61816;395856;DATOS MODIFICADOS DE 05/2001 RESPECTO A PUBLICADOS (ANUARIO 2012-13)                                ;;;;;217831;4431024;
