basin,KGE
1105,0.6736537434258539
1106,0.7965204873870644
1109,0.7549202771938369
1295,0.6776385602696589
1343,0.6433454081892716
1363,0.6096037939565195
1369,0.6563626319888409
1378,0.8769698322691758
1395,0.6123172600963074
1414,0.8377097419887036
1427,0.7705327006815872
1431,0.8169468803479959
1441,0.8319520814823098
1443,0.7992872445518128
1485,0.925319968726055
1520,0.839595704364151
1522,0.8822731136458447
1546,0.869087810077654
1552,0.8443023400864536
1585,0.447425630434902
1605,0.8980136214888386
1619,0.7992427924037367
1620,0.7686383152984131
1624,0.9004149764304288
1638,0.915978571957153
1659,0.8651524908699864
1715,0.6761411803738535
1721,0.7234619787757248
1723,0.8706933760268571
1725,0.7213644755731381
1726,0.9022199172097997
1728,0.8331560878784073
1729,0.5671451558409679
1734,0.8764722722586006
1753,0.7624843270959697
1823,0.49773515194514384
1824,0.8251309936665678
2000,0.7654160287944375
2005,0.771296887133145
2015,0.8681779985532044
2017,0.692900935062219
2025,0.803172050295637
2028,0.7864379399251522
2031,0.7831008763051841
2036,0.9171796778261161
2041,0.6522055382010704
2046,0.8115801072378979
2047,0.6958613914897305
2049,0.797187230987461
2053,0.7632803570133275
2056,0.6605866772099148
2057,0.7713979326587848
2060,0.8649335224387578
2062,0.8268896466178257
2081,0.6384852092827121
2082,0.8090574901287405
2089,0.8047718982390715
2098,0.5319287562444684
2101,0.6750827243877773
2104,0.6056930315697522
2105,0.7661490282918828
2114,0.3760710795497265
2115,0.7862244078596023
2116,0.7832847137575061
2121,0.8071047261223009
2125,0.7027969350680492
2126,0.5070239945520019
2131,0.607023345226844
2132,0.8936329399777018
2139,0.9007199506513393
2141,0.899534042366339
2143,0.6863314496269398
2144,0.8099435061043381
2711,0.8407317069304089
2712,0.6957926782602077
2713,0.7722428804357642
2716,0.36588297811269044
2818,0.8151566630265558
3012,0.7029331011916085
3030,0.7161618974346364
3040,0.6733369939178564
3045,0.6994759608398693
3062,0.8341777745015432
3103,0.5347957533728205
3144,0.8014732440274961
3163,0.6937804635007938
3165,0.7695936952605182
3169,0.4753575155463665
3174,0.6918480520293049
3180,0.7911205925942983
3186,0.13796991016163662
3193,0.5740729802281143
3198,0.6353172642227551
3200,0.7712122236418172
3213,0.7282207179791329
3217,0.6904062956864133
3218,0.7330635869096367
3220,0.43210401849206026
3221,0.7862839753040716
3222,0.6826118352377255
3235,0.6580716979243101
3242,0.7727061812448202
3244,0.7947666159875355
3246,0.3662171381241771
3250,0.6727217425784491
3261,0.8727758762984839
3279,0.33534283289831013
5045,0.7448473245823961
5056,0.5928530762656381
5083,0.5555738596720874
5123,0.3032082507900604
5138,0.6664047126957097
5141,0.5747949429137765
5145,0.7973458636220194
8029,0.16124036835158706
8060,0.07266581381887094
8087,0.7493459913084217
8091,0.47723904932983796
8118,0.13291105513764556
8126,0.7807458701447043
9002,0.9276290449883718
9003,0.7377914949052367
9011,0.8282188687832205
9020,0.7678706964442682
9023,0.7477248784199575
9030,0.7851560074771903
9040,0.8304216896729235
9044,0.7135093815508111
9051,0.5391440693362475
9063,0.705564771668568
9068,0.7657119446489582
9069,0.8868625595593491
9070,0.720254533631495
9073,0.7206464857734733
9075,0.785722577901792
9088,0.8642052480686222
9089,0.6542579440581806
9092,0.8128573246772488
9093,0.7689825894706712
9120,0.8501473365758064
9139,0.6160155939605234
9159,0.7596281122252186
9165,0.7327634185466476
9166,0.7878164156557517
9170,0.6453688559513266
9177,0.5820391979071042
9184,0.3703214218156604
9187,0.8010512338274063
9188,0.81577746800531
9197,0.7079711581038162
9215,0.46857966423441055
9252,0.8527164323731825
9256,0.7604991804902511
9261,0.8135897496783271
9263,0.7508427536602805
9270,0.6913271461571335
9271,0.6445650455612193
9281,0.808446191271695
9284,0.7819571904912235
9291,0.294570052299446
9321,0.6009715311264668
9323,0.7738835968965956
9324,0.8136795898323996
