basin,KGE
1105,0.8569476430558955
1106,0.8745868655980528
1109,0.8388754294890985
1295,0.7948146253982971
1343,0.7011728942254933
1363,0.8084209789008674
1369,0.8167729355289164
1378,0.8521327519019222
1395,0.7915393130784472
1414,0.8469778641540076
1427,0.8132079745502178
1431,0.8649254859463971
1441,0.9028841138879513
1443,0.8728455510011364
1485,0.9105790284825371
1520,0.8643504737072029
1522,0.9524853739577238
1546,0.942006742970074
1552,0.8979495055364324
1585,0.6575538369572529
1605,0.8846279186249475
1619,0.8948038742932656
1620,0.8680104011347063
1624,0.881000276536674
1638,0.9335505810272882
1659,0.8721941998236624
1715,0.8758366995458293
1721,0.8311717948425008
1723,0.9214117469278841
1725,0.7862771608037666
1726,0.8632051523782118
1728,0.8966306117865824
1729,0.8950429192428466
1734,0.9108415460028526
1753,0.8838205502726371
1823,0.6888631670499439
1824,0.8700116562899893
2000,0.9058803944258548
2005,0.8144612781354696
2015,0.8225280125091955
2017,0.811275396178504
2025,0.7502985805809261
2028,0.8486375413264367
2031,0.9229529330969394
2036,0.9469865949854542
2041,0.779395152265048
2046,0.759271365620677
2047,0.7685560276179653
2049,0.6680368922912183
2053,0.6915148992244039
2056,0.7259385619031034
2057,0.7994552705412239
2060,0.878548018140487
2062,0.7904014762747609
2081,0.9094977508015111
2082,0.8573677580564769
2089,0.8640976086913403
2098,0.8503167971965077
2101,0.834915458552984
2104,0.8625617284892557
2105,0.8194668234157481
2114,0.30368928744655654
2115,0.8936398805508057
2116,0.9028417396878137
2121,0.7910306542300268
2125,0.7752305765963173
2126,0.18351276920017168
2131,0.8684864624804491
2132,0.8682114673627451
2139,0.8540167048448455
2141,0.8916538281858095
2143,0.8190786626440433
2144,0.8573314951044705
2711,0.8682551569628815
2712,0.5062189837872997
2713,0.87326027873797
2716,0.5184379259403933
2818,0.8713218949349302
3012,0.6703923829572223
3030,0.7382757154083923
3040,0.8130640071781794
3045,0.7386753262050029
3062,0.719278621266523
3103,0.6353910610869264
3144,0.8706341137681906
3163,0.7119463171710837
3165,0.8983571506977214
3169,0.5295593762634734
3174,0.7351748367668258
3180,0.767409559768621
3186,0.35750587136317724
3193,0.28741175170109556
3198,0.6478142831214766
3200,0.937716981894867
3213,0.7813177838146578
3217,0.6939263382676166
3218,0.8511502852383636
3220,0.5468490585001712
3221,0.8180071028864577
3222,0.5850088231566144
3235,0.7717728638347745
3242,0.8659169475222683
3244,0.8338785582653518
3246,0.5401196747289505
3250,0.8730050957938097
3261,0.8023240170895745
3279,0.3796235229150663
5045,0.6415602748702531
5056,0.606273990931838
5083,0.40819648423708355
5123,0.32652843593006964
5138,0.6902526649461989
5141,0.5745146478674221
5145,0.7813777094071562
8029,0.2865736716741557
8060,-0.2833244283400862
8087,0.6941690628063765
8091,0.6821543066526403
8118,0.23089045215398907
8126,0.8351014024504325
9002,0.9010245205199237
9003,0.8172121383459238
9011,0.7865456573679859
9020,0.8563685126766971
9023,0.8745115500568992
9030,0.69388217380009
9040,0.8947659386875975
9044,0.8393578740854442
9051,0.8242211619115549
9063,0.8091845227539669
9068,0.854870297298251
9069,0.9638941381187854
9070,0.8568173347301881
9073,0.7184258495534682
9075,0.836691656430443
9088,0.7485856410450205
9089,0.7444354814439413
9092,0.9290033922722168
9093,0.7962292881907416
9120,0.8028101013089759
9139,0.7570807366746697
9159,0.9379993931389758
9165,0.9002149832107802
9166,0.9123098370294076
9170,0.8249533763093291
9177,0.6068715116465453
9184,0.4156508414100961
9187,0.8174439603894266
9188,0.8596200522236278
9197,0.8261123571598494
9215,0.5357203436724349
9252,0.823349712403449
9256,0.8497680484857069
9261,0.7317892974657272
9263,0.7110272230373724
9270,0.8653329027537797
9271,0.7993138407698754
9281,0.8221997967984184
9284,0.8059990783158706
9291,0.4121834814047439
9321,0.7183368883436889
9323,0.8617308007760649
9324,0.896939509024318
