date,storage,type
2020-05-10,24.64,2
2020-05-11,24.5,2
2020-05-12,24.5,2
2020-05-13,24.59,2
2020-05-14,24.62,2
2020-05-15,24.66,2
2020-05-16,24.75,2
2020-05-17,24.81,2
2020-05-18,24.84,2
2020-05-19,24.84,2
2020-05-20,24.93,2
2020-05-21,24.99,2
2020-05-22,25.04,2
2020-05-23,25.11,2
2020-05-24,25.2,2
2020-05-25,25.28,2
2020-05-26,25.36,2
2020-05-27,25.41,2
2020-05-28,25.44,2
2020-05-29,25.48,2
2020-05-30,25.38,2
2020-05-31,25.25,2
2020-06-01,25.18,2
2020-06-02,25.07,2
2020-06-03,25.07,2
2020-06-04,25.25,2
2020-06-05,25.3,2
2020-06-06,25.29,2
2020-06-07,25.35,2
2020-06-08,25.35,2
2020-06-09,25.29,2
2020-06-10,25.22,2
2020-06-11,25.1,2
2020-06-12,25.09,2
2020-06-13,25.11,2
2020-06-14,25.1,2
2020-06-15,25.08,2
2020-06-16,25.09,2
2020-06-17,25.11,2
2020-06-18,25.15,2
2020-06-19,25.07,2
2020-06-20,24.93,2
2020-06-21,24.78,2
2020-06-22,24.62,2
2020-06-23,24.47,2
2020-06-24,24.3,2
2020-06-25,24.15,2
2020-06-26,24.08,2
2020-06-27,23.98,2
2020-06-28,23.83,2
2020-06-29,23.68,2
2020-06-30,23.52,2
2020-07-01,23.36,2
2020-07-02,23.2,2
2020-07-03,23.03,2
2020-07-04,22.86,2
2020-07-05,22.69,2
2020-07-06,22.51,2
2020-07-07,22.4,2
2020-07-08,22.3,2
2020-07-09,22.19,2
2020-07-10,22.1,2
2020-07-11,22.0,2
2020-07-12,21.9,2
2020-07-13,21.96,2
2020-07-14,21.88,2
2020-07-15,21.78,2
2020-07-16,21.68,2
2020-07-17,21.57,2
2020-07-18,21.47,2
2020-07-19,21.35,2
2020-07-20,21.25,2
2020-07-21,21.13,2
2020-07-22,21.18,2
2020-07-23,21.12,2
2020-07-24,21.04,2
2020-07-25,20.94,2
2020-07-26,20.86,2
2020-07-27,20.77,2
2020-07-28,20.63,2
2020-07-29,20.49,2
2020-07-30,20.36,2
2020-07-31,20.29,2
2020-08-01,20.18,2
2020-08-02,20.03,2
2020-08-03,19.89,2
2020-08-04,19.76,2
2020-08-05,19.62,2
2020-08-06,19.47,2
2020-08-07,19.31,2
2020-08-08,19.19,2
2020-08-09,19.05,2
2020-08-10,18.91,2
2020-08-11,18.76,2
2020-08-12,18.62,2
2020-08-13,18.49,2
2020-08-14,18.34,2
2020-08-15,18.08,2
2020-08-16,17.78,2
2020-08-17,17.49,2
2020-08-18,17.2,2
2020-08-19,16.91,2
2020-08-20,16.62,2
2020-08-21,16.3,2
2020-08-22,16.01,2
2020-08-23,15.7,2
2020-08-24,15.38,2
2020-08-25,15.07,2
2020-08-26,14.76,2
2020-08-27,14.45,2
2020-08-28,14.14,2
2020-08-29,13.99,2
2020-08-30,13.86,2
2020-08-31,13.73,2
2020-09-01,13.61,2
2020-09-02,13.47,2
2020-09-03,13.34,2
2020-09-04,13.2,2
2020-09-05,13.17,2
2020-09-06,13.13,2
2020-09-07,13.1,2
2020-09-08,13.07,2
2020-09-09,13.04,2
2020-09-10,13.0,2
2020-09-11,12.98,2
2020-09-12,12.94,2
2020-09-13,12.9,2
2020-09-14,12.87,2
2020-09-15,12.84,2
2020-09-16,12.8,2
2020-09-17,12.83,2
2020-09-18,12.79,2
2020-09-19,12.76,2
2020-09-20,12.73,2
2020-09-21,12.71,2
2020-09-22,12.7,2
2020-09-23,12.69,2
2020-09-24,12.68,2
2020-09-25,12.67,2
2020-09-26,12.67,2
2020-09-27,12.66,2
2020-09-28,12.66,2
2020-09-29,12.65,2
2020-09-30,12.64,2
