date,storage,type
2016-01-03,1.57,1
2016-01-04,1.58,1
2016-01-05,1.39,1
2016-01-06,1.38,1
2016-01-07,1.37,1
2016-01-08,1.36,1
2016-01-09,1.56,1
2016-01-10,1.78,1
2016-01-11,2.16,1
2016-01-12,2.4,1
2016-01-13,2.59,1
2016-01-14,2.69,1
2016-01-15,2.64,1
2016-01-16,2.62,1
2016-01-17,2.62,1
2016-01-18,2.67,1
2016-01-19,2.62,1
2016-01-20,2.7,1
2016-01-21,2.7,1
2016-01-22,2.63,1
2016-01-23,2.51,1
2016-01-24,2.55,1
2016-01-25,2.65,1
2016-01-26,2.58,1
2016-01-27,2.54,1
2016-01-28,2.59,1
2016-01-29,2.62,1
2016-01-30,2.65,1
2016-01-31,2.7,1
2016-02-01,2.7,1
2016-02-02,2.59,1
2016-02-03,2.58,1
2016-02-04,2.64,1
2016-02-05,2.61,1
2016-02-06,2.58,1
2016-02-07,2.59,1
2016-02-08,2.74,1
2016-02-09,2.67,1
2016-02-10,2.67,1
2016-02-11,2.69,1
2016-02-12,2.66,1
2016-02-13,2.63,1
2016-02-14,2.68,1
2016-02-15,2.94,1
2016-02-16,3.08,1
2016-02-17,3.08,1
2016-02-18,3.05,1
2016-02-19,3.17,1
2016-02-20,3.08,1
2016-02-21,3.03,1
2016-02-22,3.01,1
2016-02-23,2.95,1
2016-02-24,2.92,1
2016-02-25,2.82,1
2016-02-26,2.95,1
2016-02-27,2.95,1
2016-02-28,2.95,1
2016-02-29,2.48,1
2016-03-01,2.4,1
2016-03-02,2.41,1
2016-03-03,2.44,1
2016-03-04,2.33,1
2016-03-05,2.43,1
2016-03-06,2.43,1
2016-03-07,2.26,1
2016-03-08,2.34,1
2016-03-09,2.33,1
2016-03-10,2.33,1
2016-03-11,2.28,1
2016-03-12,2.25,1
2016-03-13,2.22,1
2016-03-14,2.41,1
2016-03-15,2.39,1
2016-03-16,2.44,1
2016-03-17,2.34,1
2016-03-18,2.17,1
2016-03-19,2.2,1
2016-03-20,2.23,1
2016-03-21,2.24,1
2016-03-22,2.27,1
2016-03-23,2.27,1
2016-03-24,2.24,1
2016-03-25,2.32,1
2016-03-26,2.39,1
2016-03-27,2.52,1
2016-03-28,2.77,1
2016-03-29,3.01,1
2016-03-30,3.1,1
2016-03-31,3.18,1
2016-04-01,3.26,1
2016-04-02,3.32,1
2016-04-03,3.34,1
2016-04-04,3.43,1
2016-04-05,3.42,1
2016-04-06,3.41,1
2016-04-07,3.39,1
2016-04-08,3.41,1
2016-04-09,3.43,1
2016-04-10,3.51,1
2016-04-11,3.44,1
2016-04-12,3.47,1
2016-04-13,3.41,1
2016-04-14,3.33,1
2016-04-15,3.52,1
2016-04-16,3.52,1
2016-04-17,3.52,1
2016-04-18,3.85,1
2016-04-19,3.52,1
2016-04-20,3.52,1
2016-04-21,4.25,1
2016-04-22,4.19,1
2016-04-23,4.13,1
2016-04-24,4.13,1
2016-04-25,4.09,1
2016-04-26,4.05,1
2016-04-27,4.03,1
2016-04-28,4.05,1
2016-04-29,4.08,1
2016-04-30,3.98,1
2016-05-01,3.97,1
2016-05-02,3.95,1
2016-05-03,3.66,1
2016-05-04,3.66,1
2016-05-05,3.65,1
2016-05-06,3.63,1
2016-05-07,3.73,1
2016-05-08,3.72,1
2016-05-09,3.9,1
2016-05-10,4.28,1
2016-05-11,4.38,1
2016-05-12,4.42,1
2016-05-13,4.57,1
2016-05-14,4.64,1
2016-05-15,4.63,1
2016-05-16,4.65,1
2016-05-17,4.56,1
2016-05-18,4.56,1
2016-05-19,4.64,1
2016-05-20,4.61,1
2016-05-21,4.5,1
2016-05-22,4.59,1
2016-05-23,4.89,1
2016-05-24,4.82,1
2016-05-25,4.44,1
2016-05-26,4.3,1
2016-05-27,4.15,1
2016-05-28,4.01,1
2016-05-29,4.22,1
2016-05-30,4.52,1
2016-05-31,4.49,1
2016-06-01,4.31,1
2016-06-02,4.17,1
2016-06-03,4.11,1
2016-06-04,4.1,1
2016-06-05,4.06,1
2016-06-06,4.04,1
2016-06-07,3.85,1
2016-06-08,3.8,1
2016-06-09,3.57,1
2016-06-10,3.57,1
2016-06-11,3.62,1
2016-06-12,3.49,1
2016-06-13,3.46,1
2016-06-14,3.57,1
2016-06-15,3.68,1
2016-06-16,3.69,1
2016-06-17,3.67,1
2016-06-18,3.67,1
2016-06-19,3.63,1
2016-06-20,3.67,1
2016-06-21,3.64,1
2016-06-22,3.64,1
2016-06-23,3.78,1
2016-06-24,3.99,1
2016-06-25,4.09,1
2016-06-26,4.11,1
2016-06-27,4.21,1
2016-06-28,4.24,1
2016-06-29,4.26,1
2016-06-30,4.24,1
2016-07-01,,1
2016-07-02,3.99,1
2016-07-03,4.03,1
2016-07-04,3.99,1
2016-07-05,3.99,1
2016-07-06,4.06,1
2016-07-07,4.03,1
2016-07-08,4.04,1
2016-07-09,4.09,1
2016-07-10,4.11,1
2016-07-11,4.15,1
2016-07-12,4.14,1
2016-07-13,4.07,1
2016-07-14,4.01,1
2016-07-15,4.01,1
2016-07-16,3.97,1
2016-07-17,3.96,1
2016-07-18,3.99,1
2016-07-19,3.91,1
2016-07-20,3.85,1
2016-07-21,3.83,1
2016-07-22,3.82,1
2016-07-23,3.81,1
2016-07-24,3.83,1
2016-07-25,3.78,1
2016-07-26,3.68,1
2016-07-27,3.65,1
2016-07-28,3.57,1
2016-07-29,3.53,1
2016-07-30,3.48,1
2016-07-31,3.48,1
2016-08-01,3.43,1
2016-08-02,3.48,1
2016-08-03,3.47,1
2016-08-04,3.45,1
2016-08-05,3.44,1
2016-08-06,3.42,1
2016-08-07,3.41,1
2016-08-08,3.27,1
2016-08-09,3.23,1
2016-08-10,3.2,1
2016-08-11,3.09,1
2016-08-12,2.97,1
2016-08-13,2.92,1
2016-08-14,2.84,1
2016-08-15,2.85,1
2016-08-16,2.76,1
2016-08-17,2.67,1
2016-08-18,2.5,1
2016-08-19,2.4,1
2016-08-20,2.37,1
2016-08-21,2.38,1
2016-08-22,2.31,1
2016-08-23,2.25,1
2016-08-24,2.23,1
2016-08-25,2.23,1
2016-08-26,2.22,1
2016-08-27,2.27,1
2016-08-28,2.05,1
2016-08-29,2.17,1
2016-08-30,1.87,1
2016-08-31,1.84,1
2016-09-01,1.69,1
2016-09-02,1.59,1
2016-09-03,1.53,1
2016-09-04,1.64,1
2016-09-05,1.51,1
2016-09-06,1.44,1
2016-09-07,1.29,1
2016-09-08,1.25,1
2016-09-09,1.28,1
2016-09-10,1.17,1
2016-09-11,1.17,1
2016-09-12,1.16,1
2016-09-13,1.05,1
2016-09-14,1.05,1
2016-09-15,1.02,1
2016-09-16,0.97,1
2016-09-17,0.86,1
2016-09-18,0.82,1
2016-09-19,0.92,1
2016-09-20,0.9,1
2016-09-21,0.91,1
2016-09-22,0.95,1
2016-09-23,0.91,1
2016-09-24,0.91,1
2016-09-25,0.91,1
2016-09-26,0.91,1
2016-09-27,0.9,1
2016-09-28,0.89,1
2016-09-29,0.89,1
2016-09-30,0.89,1
2016-10-01,0.88,1
2016-10-02,0.89,1
2016-10-03,0.88,1
2016-10-04,0.88,1
2016-10-05,0.84,1
2016-10-06,0.84,1
2016-10-07,0.83,1
2016-10-08,0.82,1
2016-10-09,0.82,1
2016-10-10,0.83,1
2016-10-11,0.78,1
2016-10-12,0.77,1
2016-10-13,0.78,1
2016-10-14,0.8,1
2016-10-15,0.81,1
2016-10-16,0.82,1
2016-10-17,0.82,1
2016-10-18,0.82,1
2016-10-19,0.82,1
2016-10-20,0.87,1
2016-10-21,0.89,1
2016-10-22,0.88,1
2016-10-23,0.72,1
2016-10-24,0.87,1
2016-10-25,1.38,1
2016-10-26,1.57,1
2016-10-27,1.61,1
2016-10-28,1.64,1
2016-10-29,1.63,1
2016-10-30,1.63,1
2016-10-31,1.61,1
2016-11-01,1.57,1
2016-11-02,1.55,1
2016-11-03,1.52,1
2016-11-04,1.47,1
2016-11-05,1.46,1
2016-11-06,2.01,1
2016-11-07,2.32,1
2016-11-08,2.32,1
2016-11-09,2.35,1
2016-11-10,2.24,1
2016-11-11,2.28,1
2016-11-12,2.3,1
2016-11-13,2.27,1
2016-11-14,2.2,1
2016-11-15,2.24,1
2016-11-16,2.2,1
2016-11-17,2.13,1
2016-11-18,2.15,1
2016-11-19,2.13,1
2016-11-20,2.04,1
2016-11-21,2.0,1
2016-11-22,2.11,1
2016-11-23,2.23,1
2016-11-24,2.27,1
2016-11-25,2.28,1
2016-11-26,2.27,1
2016-11-27,2.27,1
2016-11-28,2.22,1
2016-11-29,2.11,1
2016-11-30,2.14,1
2016-12-01,2.14,1
2016-12-02,2.13,1
2016-12-03,2.07,1
2016-12-04,2.09,1
2016-12-05,2.16,1
2016-12-06,2.13,1
2016-12-07,2.07,1
2016-12-08,2.05,1
2016-12-09,2.03,1
2016-12-10,1.99,1
2016-12-11,2.0,1
2016-12-12,1.92,1
2016-12-13,1.79,1
2016-12-14,1.77,1
2016-12-15,1.75,1
2016-12-16,1.68,1
2016-12-17,1.65,1
2016-12-18,1.72,1
2016-12-19,1.65,1
2016-12-20,1.57,1
2016-12-21,1.45,1
2016-12-22,1.41,1
2016-12-23,1.34,1
2016-12-24,1.23,1
2016-12-25,1.19,1
2016-12-26,1.19,1
2016-12-27,1.2,1
2016-12-28,1.19,1
2016-12-29,1.11,1
2016-12-30,1.04,1
2016-12-31,1.01,1
2017-01-01,0.94,1
2017-01-02,0.93,1
2017-01-03,0.88,1
2017-01-04,0.86,1
2017-01-05,0.81,1
2017-01-06,0.76,1
2017-01-07,0.79,1
2017-01-08,0.78,1
2017-01-09,0.75,1
2017-01-10,0.7,1
2017-01-11,0.72,1
2017-01-12,0.7,1
2017-01-13,0.65,1
2017-01-14,0.63,1
2017-01-15,0.71,1
2017-01-16,0.71,1
2017-01-17,0.73,1
2017-01-18,0.69,1
2017-01-19,0.68,1
2017-01-20,0.68,1
2017-01-21,0.68,1
2017-01-22,0.68,1
2017-01-23,0.68,1
2017-01-24,0.67,1
2017-01-25,0.67,1
2017-01-26,0.67,1
2017-01-27,0.67,1
2017-01-28,0.67,1
2017-01-29,0.67,1
2017-01-30,0.67,1
2017-01-31,0.67,1
2017-02-01,0.67,1
2017-02-02,0.67,1
2017-02-03,0.67,1
2017-02-04,0.68,1
2017-02-05,0.68,1
2017-02-06,0.93,1
2017-02-07,0.93,1
2017-02-08,0.97,1
2017-02-09,0.96,1
2017-02-10,0.98,1
2017-02-11,0.98,1
2017-02-12,1.04,1
2017-02-13,1.09,1
2017-02-14,0.94,1
2017-02-15,0.94,1
2017-02-16,1.04,1
2017-02-17,0.92,1
2017-02-18,0.92,1
2017-02-19,0.92,1
2017-02-20,0.88,1
2017-02-21,0.91,1
2017-02-22,0.9,1
2017-02-23,0.91,1
2017-02-24,0.95,1
2017-02-25,0.84,1
2017-02-26,0.85,1
2017-02-27,0.81,1
2017-02-28,0.8,1
2017-03-01,0.89,1
2017-03-02,0.9,1
2017-03-03,0.9,1
2017-03-04,0.85,1
2017-03-05,0.79,1
2017-03-06,0.79,1
2017-03-07,0.78,1
2017-03-08,0.73,1
2017-03-09,0.75,1
2017-03-10,0.76,1
2017-03-11,0.7,1
2017-03-12,0.71,1
2017-03-13,0.89,1
2017-03-14,0.87,1
2017-03-15,0.84,1
2017-03-16,,1
2017-03-17,0.67,1
2017-03-18,0.68,1
2017-03-19,0.77,1
2017-03-20,0.92,1
2017-03-21,0.73,1
2017-03-22,0.88,1
2017-03-23,0.92,1
2017-03-24,0.96,1
2017-03-25,0.94,1
2017-03-26,0.9,1
2017-03-27,0.93,1
2017-03-28,0.89,1
2017-03-29,0.77,1
2017-03-30,0.77,1
2017-03-31,0.78,1
2017-04-01,0.85,1
2017-04-02,0.86,1
2017-04-03,0.91,1
2017-04-04,0.91,1
2017-04-05,0.92,1
2017-04-06,0.99,1
2017-04-07,1.11,1
2017-04-08,1.2,1
2017-04-09,1.21,1
2017-04-10,1.29,1
2017-04-11,1.39,1
2017-04-12,1.45,1
2017-04-13,1.56,1
2017-04-14,1.7,1
2017-04-15,1.85,1
2017-04-16,1.85,1
2017-04-17,2.03,1
2017-04-18,2.06,1
2017-04-19,2.08,1
2017-04-20,2.19,1
2017-04-21,2.24,1
2017-04-22,2.26,1
2017-04-23,2.28,1
2017-04-24,2.32,1
2017-04-25,2.34,1
2017-04-26,2.38,1
2017-04-27,2.48,1
2017-04-28,2.58,1
2017-04-29,2.65,1
2017-04-30,2.62,1
2017-05-01,2.82,1
2017-05-02,2.77,1
2017-05-03,2.81,1
2017-05-04,2.78,1
2017-05-05,2.77,1
2017-05-06,2.84,1
2017-05-07,3.0,1
2017-05-08,3.18,1
2017-05-09,3.34,1
2017-05-10,3.45,1
2017-05-11,3.54,1
2017-05-12,3.81,1
2017-05-13,3.98,1
2017-05-14,3.94,1
2017-05-15,3.98,1
2017-05-16,3.98,1
2017-05-17,4.02,1
2017-05-18,4.1,1
2017-05-19,4.31,1
2017-05-20,4.35,1
2017-05-21,4.37,1
2017-05-22,4.61,1
2017-05-23,4.62,1
2017-05-24,4.67,1
2017-05-25,4.87,1
2017-05-26,4.9,1
2017-05-27,4.99,1
2017-05-28,,1
2017-05-29,0.0,1
2017-05-30,,1
2017-05-31,,1
2017-06-01,,1
2017-06-02,,1
2017-06-03,5.0,1
2017-06-04,5.09,1
2017-06-05,5.12,1
2017-06-06,,1
2017-06-07,,1
2017-06-08,,1
2017-06-09,,1
2017-06-10,,1
2017-06-11,,1
2017-06-12,5.19,1
2017-06-13,,1
2017-06-14,,1
2017-06-15,,1
2017-06-16,,1
2017-06-17,,1
2017-06-18,,1
2017-06-19,5.09,1
2017-06-20,,1
2017-06-21,,1
2017-06-22,,1
2017-06-23,4.95,1
2017-06-24,4.83,1
2017-06-25,4.83,1
2017-06-26,4.77,1
2017-06-27,4.81,1
2017-06-28,4.69,1
2017-06-29,4.51,1
2017-06-30,4.4,1
2017-07-01,4.21,1
2017-07-02,4.19,1
2017-07-03,4.3,1
2017-07-04,,1
2017-07-05,,1
2017-07-06,,1
2017-07-07,4.32,1
2017-07-08,4.31,1
2017-07-09,4.29,1
2017-07-10,4.23,1
2017-07-11,4.17,1
2017-07-12,4.14,1
2017-07-13,4.14,1
2017-07-14,4.03,1
2017-07-15,4.02,1
2017-07-16,4.01,1
2017-07-17,3.99,1
2017-07-18,3.98,1
2017-07-19,3.96,1
2017-07-20,3.89,1
2017-07-21,3.83,1
2017-07-22,3.79,1
2017-07-23,3.76,1
2017-07-24,3.74,1
2017-07-25,3.67,1
2017-07-26,3.68,1
2017-07-27,3.66,1
2017-07-28,3.64,1
2017-07-29,3.55,1
2017-07-30,3.49,1
2017-07-31,3.34,1
2017-08-01,,1
2017-08-02,,1
2017-08-03,,1
2017-08-04,,1
2017-08-05,3.25,1
2017-08-06,3.24,1
2017-08-07,3.22,1
2017-08-08,3.21,1
2017-08-09,3.2,1
2017-08-10,3.18,1
2017-08-11,3.17,1
2017-08-12,3.14,1
2017-08-13,3.13,1
2017-08-14,3.11,1
2017-08-15,3.09,1
2017-08-16,3.08,1
2017-08-17,3.07,1
2017-08-18,3.04,1
2017-08-19,2.99,1
2017-08-20,2.97,1
2017-08-21,2.89,1
2017-08-22,2.84,1
2017-08-23,2.78,1
2017-08-24,2.77,1
2017-08-25,2.78,1
2017-08-26,2.73,1
2017-08-27,2.72,1
2017-08-28,2.7,1
2017-08-29,2.68,1
2017-08-30,2.68,1
2017-08-31,2.67,1
2017-09-01,2.7,1
2017-09-02,2.69,1
2017-09-03,2.69,1
2017-09-04,2.67,1
2017-09-05,2.67,1
2017-09-06,,1
2017-09-07,2.65,1
2017-09-08,2.66,1
2017-09-09,2.64,1
2017-09-10,2.63,1
2017-09-11,2.6,1
2017-09-12,2.59,1
2017-09-13,2.58,1
2017-09-14,2.58,1
2017-09-15,2.56,1
2017-09-16,2.55,1
2017-09-17,2.53,1
2017-09-18,2.53,1
2017-09-19,2.51,1
