date,storage,outflow,type
1996-01-17,1.49,0.347,1
1996-01-18,1.51,0.347,1
1996-01-19,1.53,0.347,1
1996-01-20,1.54,0.347,1
1996-01-21,1.56,0.347,1
1996-01-22,1.57,0.347,1
1996-01-23,1.59,0.347,1
1996-01-24,1.6,0.347,1
1996-01-25,1.62,0.347,1
1996-01-26,1.63,0.347,1
1996-01-27,1.65,0.347,1
1996-01-28,1.66,0.347,1
1996-01-29,1.67,0.347,1
1996-01-30,1.68,0.347,1
1996-01-31,1.7,0.347,1
1996-02-01,1.71,0.347,1
1996-02-02,1.73,0.347,1
1996-02-03,1.74,0.347,1
1996-02-04,1.75,0.347,1
1996-02-05,1.77,0.347,1
1996-02-06,1.93,0.347,1
1996-02-07,1.96,0.347,1
1996-02-08,1.98,0.347,1
1996-02-09,1.99,0.347,1
1996-02-10,2.0,0.347,1
1996-02-11,2.01,0.347,1
1996-02-12,2.02,0.347,1
1996-02-13,2.03,0.347,1
1996-02-14,2.05,0.347,1
1996-02-15,2.06,0.347,1
1996-02-16,2.07,0.347,1
1996-02-17,2.09,0.347,1
1996-02-18,2.1,0.347,1
1996-02-19,2.11,0.347,1
1996-02-20,2.12,0.347,1
1996-02-21,2.12,0.347,1
1996-02-22,2.13,0.347,1
1996-02-23,2.14,0.347,1
1996-02-24,2.15,0.347,1
1996-02-25,2.16,0.347,1
1996-02-26,2.17,0.347,1
1996-02-27,2.18,0.347,1
1996-02-28,2.2,0.347,1
1996-02-29,2.21,0.347,1
1996-03-01,2.22,0.347,1
1996-03-02,2.22,0.347,1
1996-03-03,2.24,0.347,1
1996-03-04,2.25,0.347,1
1996-03-05,2.26,0.347,1
1996-03-06,2.28,0.231,1
1996-03-07,2.3,0.347,1
1996-03-08,2.31,0.347,1
1996-03-09,2.32,0.347,1
1996-03-10,2.34,0.347,1
1996-03-11,2.35,0.347,1
1996-03-12,2.36,0.347,1
1996-03-13,2.37,0.347,1
1996-03-14,2.39,0.347,1
1996-03-15,2.4,0.347,1
1996-03-16,2.42,0.347,1
1996-03-17,2.43,0.347,1
1996-03-18,2.44,0.347,1
1996-03-19,2.44,0.347,1
1996-03-20,2.47,0.347,1
1996-03-21,2.48,0.347,1
1996-03-22,2.49,0.231,1
1996-03-23,2.5,0.231,1
1996-03-24,2.51,0.231,1
1996-03-25,2.53,0.231,1
1996-03-26,2.54,0.231,1
1996-03-27,2.55,0.231,1
1996-03-28,2.56,0.231,1
1996-03-29,2.58,0.231,1
1996-03-30,2.59,0.231,1
1996-03-31,2.6,0.231,1
1996-04-01,2.62,0.231,1
1996-04-02,2.63,0.231,1
1996-04-03,2.65,0.231,1
1996-04-04,2.67,0.231,1
1996-04-05,2.68,0.231,1
1996-04-06,2.69,0.231,1
1996-04-07,2.7,0.231,1
1996-04-08,2.7,0.231,1
1996-04-09,2.7,0.231,1
1996-04-10,2.71,0.231,1
1996-04-11,2.72,0.231,1
1996-04-12,2.73,0.231,1
1996-04-13,2.73,0.231,1
1996-04-14,2.74,0.231,1
1996-04-15,2.75,0.231,1
1996-04-16,2.75,0.231,1
1996-04-17,2.75,0.231,1
1996-04-18,2.76,0.231,1
1996-04-19,2.76,0.231,1
1996-04-20,2.76,0.231,1
1996-04-21,2.77,0.231,1
1996-04-22,2.77,0.231,1
1996-04-23,2.77,0.231,1
1996-04-24,2.78,0.231,1
1996-04-25,2.78,0.231,1
1996-04-26,2.78,0.231,1
1996-04-27,2.79,0.231,1
1996-04-28,2.79,0.231,1
1996-04-29,2.81,0.231,1
1996-04-30,2.81,0.231,1
1996-05-01,2.82,0.231,1
1996-05-02,2.83,0.231,1
1996-05-03,2.83,0.231,1
1996-05-04,2.85,0.231,1
1996-05-05,2.86,0.231,1
1996-05-06,2.87,0.231,1
1996-05-07,2.88,0.231,1
1996-05-08,2.9,0.231,1
1996-05-09,2.96,0.231,1
1996-05-10,3.0,0.231,1
1996-05-11,3.01,0.231,1
1996-05-12,3.03,0.231,1
1996-05-13,3.05,0.231,1
1996-05-14,3.05,0.231,1
1996-05-15,3.06,0.231,1
1996-05-16,3.08,0.231,1
1996-05-17,3.09,0.231,1
1996-05-18,3.09,0.231,1
1996-05-19,3.1,0.231,1
1996-05-20,3.12,0.231,1
1996-05-21,3.12,0.231,1
1996-05-22,3.12,0.231,1
1996-05-23,3.11,0.347,1
1996-05-24,3.11,0.347,1
1996-05-25,3.11,0.347,1
1996-05-26,3.1,0.347,1
1996-05-27,3.1,0.347,1
1996-05-28,3.07,0.463,1
1996-05-29,3.05,0.463,1
1996-05-30,3.03,0.347,1
1996-05-31,3.02,0.347,1
1996-06-01,3.01,0.347,1
1996-06-02,3.0,0.347,1
1996-06-03,2.98,0.347,1
1996-06-04,2.97,0.347,1
1996-06-05,2.96,0.347,1
1996-06-06,2.95,0.347,1
1996-06-07,2.94,0.347,1
1996-06-08,2.92,0.347,1
1996-06-09,2.91,0.347,1
1996-06-10,2.9,0.347,1
1996-06-11,2.88,0.347,1
1996-06-12,2.86,0.347,1
1996-06-13,2.85,0.347,1
1996-06-14,2.82,0.463,1
1996-06-15,2.79,0.463,1
1996-06-16,2.87,0.463,1
1996-06-17,3.09,0.463,1
1996-06-18,3.08,0.463,1
1996-06-19,3.06,0.579,1
1996-06-20,3.02,0.579,1
1996-06-21,2.98,0.694,1
1996-06-22,2.94,0.694,1
1996-06-23,2.9,0.694,1
1996-06-24,2.87,0.579,1
1996-06-25,2.83,0.579,1
1996-06-26,2.81,0.579,1
1996-06-27,2.77,0.579,1
1996-06-28,2.74,0.579,1
1996-06-29,2.71,0.463,1
1996-06-30,2.68,0.463,1
1996-07-01,2.65,0.463,1
1996-07-02,2.63,0.463,1
1996-07-03,2.6,0.463,1
1996-07-04,2.56,0.579,1
1996-07-05,2.52,0.579,1
1996-07-06,2.49,0.463,1
1996-07-07,2.47,0.463,1
1996-07-08,2.44,0.463,1
1996-07-09,2.41,0.463,1
1996-07-10,2.38,0.463,1
1996-07-11,2.34,0.579,1
1996-07-12,2.3,0.579,1
1996-07-13,2.27,0.463,1
1996-07-14,2.25,0.463,1
1996-07-15,2.22,0.463,1
1996-07-16,2.2,0.347,1
1996-07-17,2.17,0.463,1
1996-07-18,2.14,0.463,1
1996-07-19,2.12,0.463,1
1996-07-20,2.09,0.463,1
1996-07-21,2.07,0.463,1
1996-07-22,2.04,0.463,1
1996-07-23,2.02,0.463,1
1996-07-24,1.99,0.463,1
1996-07-25,1.95,0.463,1
1996-07-26,1.92,0.463,1
1996-07-27,1.89,0.463,1
1996-07-28,1.87,0.463,1
1996-07-29,1.84,0.463,1
1996-07-30,1.81,0.463,1
1996-07-31,1.79,0.463,1
1996-08-01,1.77,0.463,1
1996-08-02,1.74,0.347,1
1996-08-03,1.73,0.347,1
1996-08-04,1.71,0.347,1
1996-08-05,1.69,0.347,1
1996-08-06,1.67,0.347,1
1996-08-07,1.66,0.347,1
1996-08-08,1.63,0.463,1
1996-08-09,1.6,0.463,1
1996-08-10,1.58,0.347,1
1996-08-11,1.56,0.347,1
1996-08-12,1.54,0.347,1
1996-08-13,1.53,0.347,1
1996-08-14,1.51,0.347,1
1996-08-15,1.5,0.347,1
1996-08-16,1.5,0.347,1
1996-08-17,1.49,0.231,1
1996-08-18,1.48,0.231,1
1996-08-19,1.48,0.231,1
1996-08-20,1.47,0.231,1
1996-08-21,1.47,0.231,1
1996-08-22,1.47,0.231,1
1996-08-23,1.46,0.231,1
1996-08-24,1.45,0.231,1
1996-08-25,1.44,0.231,1
1996-08-26,1.43,0.231,1
1996-08-27,1.42,0.231,1
1996-08-28,1.41,0.231,1
1996-08-29,1.4,0.347,1
1996-08-30,1.39,0.231,1
1996-08-31,1.37,0.231,1
1996-09-01,1.36,0.231,1
1996-09-02,1.36,0.231,1
1996-09-03,1.36,0.231,1
1996-09-04,1.43,0.231,1
1996-09-05,1.44,0.231,1
1996-09-06,1.45,0.116,1
1996-09-07,1.46,0.116,1
1996-09-08,1.48,0.116,1
1996-09-09,1.53,0.116,1
1996-09-10,1.55,0.116,1
1996-09-11,1.62,0.116,1
1996-09-12,1.71,0.116,1
1996-09-13,1.73,0.116,1
1996-09-14,1.79,0.116,1
1996-09-15,1.81,0.116,1
1996-09-16,1.84,0.116,1
1996-09-17,1.85,0.116,1
1996-09-18,1.87,0.116,1
1996-09-19,1.88,0.116,1
1996-09-20,1.9,0.116,1
1996-09-21,1.92,0.116,1
1996-09-22,1.94,0.116,1
1996-09-23,1.95,0.116,1
1996-09-24,1.95,0.116,1
1996-09-25,1.98,0.116,1
1996-09-26,2.0,0.116,1
1996-09-27,2.01,0.116,1
1996-09-28,2.02,0.116,1
1996-09-29,2.03,0.116,1
1996-09-30,2.04,0.116,1
1996-10-01,2.047,0.17,1
1996-10-02,2.04,0.313,1
1996-10-03,2.034,0.35,1
1996-10-04,2.027,0.35,1
1996-10-05,2.024,0.35,1
1996-10-06,2.017,0.35,1
1996-10-07,2.024,0.35,1
1996-10-08,2.03,0.35,1
1996-10-09,2.04,0.2,1
1996-10-10,2.05,0.2,1
1996-10-11,2.061,0.2,1
1996-10-12,2.074,0.2,1
1996-10-13,2.084,0.2,1
1996-10-14,2.098,0.2,1
1996-10-15,2.108,0.2,1
1996-10-16,2.118,0.2,1
1996-10-17,2.131,0.2,1
1996-10-18,2.141,0.2,1
1996-10-19,2.155,0.2,1
1996-10-20,2.162,0.2,1
1996-10-21,2.165,0.2,1
1996-10-22,2.168,0.2,1
1996-10-23,2.172,0.2,1
1996-10-24,2.179,0.2,1
1996-10-25,2.186,0.2,1
1996-10-26,2.194,0.2,1
1996-10-27,2.201,0.2,1
1996-10-28,2.209,0.2,1
1996-10-29,2.216,0.2,1
1996-10-30,2.223,0.2,1
1996-10-31,2.231,0.2,1
1996-11-01,2.238,0.2,1
1996-11-02,2.245,0.2,1
1996-11-03,2.256,0.2,1
1996-11-04,2.267,0.2,1
1996-11-05,2.275,0.2,1
1996-11-06,2.282,0.2,1
1996-11-07,2.29,0.2,1
1996-11-08,2.293,0.279,1
1996-11-09,2.293,0.3,1
1996-11-10,2.297,0.3,1
1996-11-11,2.315,0.3,1
1996-11-12,2.323,0.3,1
1996-11-13,2.341,0.3,1
1996-11-14,2.349,0.3,1
1996-11-15,2.374,0.3,1
1996-11-16,2.4,0.3,1
1996-11-17,2.407,0.3,1
1996-11-18,2.411,0.3,1
1996-11-19,2.419,0.3,1
1996-11-20,2.422,0.3,1
1996-11-21,2.43,0.252,1
1996-11-22,2.441,0.25,1
1996-11-23,2.452,0.25,1
1996-11-24,2.463,0.25,1
1996-11-25,2.474,0.25,1
1996-11-26,2.485,0.25,1
1996-11-27,2.496,0.25,1
1996-11-28,2.503,0.25,1
1996-11-29,2.514,0.25,1
1996-11-30,2.525,0.25,1
1996-12-01,2.536,0.25,1
1996-12-02,2.544,0.225,1
1996-12-03,2.556,0.225,1
1996-12-04,2.572,0.225,1
1996-12-05,2.585,0.225,1
1996-12-06,2.597,0.225,1
1996-12-07,2.609,0.225,1
1996-12-08,2.629,0.225,1
1996-12-09,2.649,0.225,1
1996-12-10,2.661,0.225,1
1996-12-11,2.673,0.225,1
1996-12-12,2.694,0.225,1
1996-12-13,2.71,0.225,1
1996-12-14,2.746,0.225,1
1996-12-15,2.762,0.225,1
1996-12-16,2.778,0.225,1
1996-12-17,2.787,0.313,1
1996-12-18,2.799,0.325,1
1996-12-19,2.803,0.325,1
1996-12-20,2.811,0.325,1
1996-12-21,2.819,0.325,1
1996-12-22,2.827,0.325,1
1996-12-23,2.835,0.325,1
1996-12-24,2.843,0.325,1
1996-12-25,2.847,0.325,1
1996-12-26,2.851,0.325,1
1996-12-27,2.859,0.325,1
1996-12-28,2.863,0.325,1
1996-12-29,2.879,0.325,1
1996-12-30,2.896,0.325,1
1996-12-31,2.92,0.325,1
1997-01-01,2.936,0.325,1
1997-01-02,2.979,0.325,1
1997-01-03,3.006,0.325,1
1997-01-04,3.019,0.325,1
1997-01-05,3.037,0.325,1
1997-01-06,3.045,0.325,1
1997-01-07,3.059,0.325,1
1997-01-08,3.107,0.325,1
1997-01-09,3.191,0.325,1
1997-01-10,3.217,0.325,1
1997-01-11,3.235,0.325,1
1997-01-12,3.253,0.325,1
1997-01-13,3.27,0.286,1
1997-01-14,3.283,0.28,1
1997-01-15,3.301,0.28,1
1997-01-16,3.323,0.262,1
1997-01-17,3.341,0.26,1
1997-01-18,3.363,0.26,1
1997-01-19,3.39,0.26,1
1997-01-20,3.509,0.26,1
1997-01-21,3.557,0.26,1
1997-01-22,3.614,0.26,1
1997-01-23,3.781,0.26,1
1997-01-24,3.873,0.26,1
1997-01-25,3.924,0.26,1
1997-01-26,3.966,0.26,1
1997-01-27,4.002,0.26,1
1997-01-28,4.048,0.26,1
1997-01-29,4.079,0.26,1
1997-01-30,4.11,0.26,1
1997-01-31,4.136,0.26,1
1997-02-01,4.162,0.26,1
1997-02-02,4.188,0.26,1
1997-02-03,4.214,0.26,1
1997-02-04,4.245,0.214,1
1997-02-05,4.266,0.21,1
1997-02-06,4.297,0.14,1
1997-02-07,4.323,0.21,1
1997-02-08,4.348,0.21,1
1997-02-09,4.369,0.21,1
1997-02-10,4.396,0.21,1
1997-02-11,4.424,0.21,1
1997-02-12,4.446,0.21,1
1997-02-13,4.469,0.21,1
1997-02-14,4.496,0.21,1
1997-02-15,4.524,0.21,1
1997-02-16,4.541,0.21,1
1997-02-17,4.563,0.21,1
1997-02-18,4.586,0.21,1
1997-02-19,4.608,0.21,1
1997-02-20,4.63,0.21,1
1997-02-21,4.647,0.21,1
1997-02-22,4.669,0.21,1
1997-02-23,4.691,0.21,1
1997-02-24,4.714,0.21,1
1997-02-25,4.708,0.522,1
1997-02-26,4.714,0.384,1
1997-02-27,4.725,0.225,1
1997-02-28,4.742,0.26,1
1997-03-01,4.753,0.26,1
1997-03-02,4.764,0.26,1
1997-03-03,4.775,0.317,1
1997-03-04,4.781,0.32,1
1997-03-05,4.786,0.32,1
1997-03-06,4.792,0.325,1
1997-03-07,4.797,0.276,1
1997-03-08,4.803,0.315,1
1997-03-09,4.803,0.33,1
1997-03-10,4.803,0.33,1
1997-03-11,4.809,0.33,1
1997-03-12,4.814,0.25,1
1997-03-13,4.82,0.26,1
1997-03-14,4.82,0.26,1
1997-03-15,4.831,0.26,1
1997-03-16,4.831,0.26,1
1997-03-17,4.831,0.26,1
1997-03-18,4.836,0.26,1
1997-03-19,4.836,0.26,1
1997-03-20,4.836,0.26,1
1997-03-21,4.836,0.25,1
1997-03-22,4.842,0.25,1
1997-03-23,4.848,0.25,1
1997-03-24,4.853,0.25,1
1997-03-25,4.87,0.25,1
1997-03-26,4.881,0.115,1
1997-03-27,4.898,0.115,1
1997-03-28,4.909,0.115,1
1997-03-29,4.926,0.115,1
1997-03-30,4.931,0.115,1
1997-03-31,4.943,0.26,1
1997-04-01,4.949,0.26,1
1997-04-02,4.961,0.26,1
1997-04-03,4.967,0.26,1
1997-04-04,4.972,0.26,1
1997-04-05,4.972,0.26,1
1997-04-06,4.978,0.26,1
1997-04-07,4.984,0.26,1
1997-04-08,5.002,0.25,1
1997-04-09,5.02,0.26,1
1997-04-10,5.032,0.26,1
1997-04-11,5.044,0.26,1
1997-04-12,5.056,0.26,1
1997-04-13,5.074,0.26,1
1997-04-14,5.086,0.26,1
1997-04-15,5.098,0.26,1
1997-04-16,5.115,0.26,1
1997-04-17,5.127,0.26,1
1997-04-18,5.139,0.26,1
1997-04-19,5.169,0.26,1
1997-04-20,5.223,0.26,1
1997-04-21,5.259,0.26,1
1997-04-22,5.288,0.26,1
1997-04-23,5.294,0.26,1
1997-04-24,5.312,0.26,1
1997-04-25,5.33,0.26,1
1997-04-26,5.354,0.26,1
1997-04-27,5.366,0.26,1
1997-04-28,5.378,0.26,1
1997-04-29,5.396,0.26,1
1997-04-30,5.407,0.26,1
1997-05-01,5.419,0.26,1
1997-05-02,5.413,0.315,1
1997-05-03,5.407,0.33,1
1997-05-04,5.407,0.33,1
1997-05-05,5.413,0.325,1
1997-05-06,5.419,0.3,1
1997-05-07,5.425,0.3,1
1997-05-08,5.431,0.3,1
1997-05-09,5.407,0.475,1
1997-05-10,5.402,0.325,1
1997-05-11,5.402,0.3,1
1997-05-12,5.449,0.3,1
1997-05-13,5.449,0.483,1
1997-05-14,5.455,0.517,1
1997-05-15,5.491,0.3,1
1997-05-16,5.503,0.3,1
1997-05-17,5.515,0.3,1
1997-05-18,5.521,0.3,1
1997-05-19,5.527,0.3,1
1997-05-20,5.539,0.3,1
1997-05-21,5.545,0.3,1
1997-05-22,5.552,0.3,1
1997-05-23,5.545,0.3,1
1997-05-24,5.788,0.3,1
1997-05-25,5.858,0.398,1
1997-05-26,5.858,0.525,1
1997-05-27,5.864,0.417,1
1997-05-28,5.871,0.35,1
1997-05-29,5.877,0.35,1
1997-05-30,5.89,0.35,1
1997-05-31,5.896,0.35,1
1997-06-01,5.909,0.35,1
1997-06-02,5.903,0.587,1
1997-06-03,5.909,0.375,1
1997-06-04,5.915,0.35,1
1997-06-05,5.928,0.35,1
1997-06-06,5.935,0.35,1
1997-06-07,5.941,0.35,1
1997-06-08,5.947,0.35,1
1997-06-09,5.947,0.35,1
1997-06-10,5.947,0.35,1
1997-06-11,5.935,0.54,1
1997-06-12,5.928,0.487,1
1997-06-13,5.915,0.4,1
1997-06-14,5.89,0.4,1
1997-06-15,5.871,0.4,1
1997-06-16,5.832,0.619,1
1997-06-17,5.807,0.525,1
1997-06-18,5.992,0.638,1
1997-06-19,5.966,0.5,1
1997-06-20,5.954,0.5,1
1997-06-21,5.935,0.5,1
1997-06-22,5.909,0.5,1
1997-06-23,5.89,0.5,1
1997-06-24,5.871,0.5,1
1997-06-25,5.845,0.5,1
1997-06-26,5.826,0.5,1
1997-06-27,5.788,0.5,1
1997-06-28,5.756,0.5,1
1997-06-29,5.724,0.5,1
1997-06-30,5.692,0.5,1
1997-07-01,5.679,0.5,1
1997-07-02,5.647,0.51,1
1997-07-03,5.616,0.51,1
1997-07-04,5.584,0.51,1
1997-07-05,5.558,0.51,1
1997-07-06,5.527,0.51,1
1997-07-07,5.497,0.51,1
1997-07-08,5.461,0.51,1
1997-07-09,5.431,0.51,1
1997-07-10,5.402,0.51,1
1997-07-11,5.366,0.51,1
1997-07-12,5.336,0.51,1
1997-07-13,5.306,0.51,1
1997-07-14,5.27,0.51,1
1997-07-15,5.247,0.51,1
1997-07-16,5.217,0.51,1
1997-07-17,5.187,0.51,1
1997-07-18,5.163,0.51,1
1997-07-19,5.133,0.51,1
1997-07-20,5.104,0.51,1
1997-07-21,5.08,0.51,1
1997-07-22,5.056,0.51,1
1997-07-23,5.169,0.51,1
1997-07-24,5.163,0.51,1
1997-07-25,5.151,0.51,1
1997-07-26,5.133,0.51,1
1997-07-27,5.115,0.51,1
1997-07-28,5.092,0.51,1
1997-07-29,5.056,0.51,1
1997-07-30,5.026,0.51,1
1997-07-31,4.984,0.592,1
1997-08-01,4.955,0.62,1
1997-08-02,4.914,0.62,1
1997-08-03,4.875,0.62,1
1997-08-04,4.972,0.56,1
1997-08-05,4.967,0.56,1
1997-08-06,4.937,0.55,1
1997-08-07,4.914,0.55,1
1997-08-08,4.887,0.55,1
1997-08-09,4.875,0.55,1
1997-08-10,4.961,0.55,1
1997-08-11,4.949,0.55,1
1997-08-12,4.931,0.55,1
1997-08-13,4.909,0.55,1
1997-08-14,4.892,0.55,1
1997-08-15,4.87,0.55,1
1997-08-16,4.836,0.55,1
1997-08-17,4.797,0.55,1
1997-08-18,4.77,0.55,1
1997-08-19,4.753,0.55,1
1997-08-20,4.714,0.55,1
1997-08-21,4.686,0.55,1
1997-08-22,4.652,0.55,1
1997-08-23,4.625,0.55,1
1997-08-24,4.602,0.55,1
1997-08-25,4.619,0.55,1
1997-08-26,4.53,1.1,1
1997-08-27,4.496,0.6,1
1997-08-28,4.463,0.6,1
1997-08-29,4.424,0.6,1
1997-08-30,4.385,0.6,1
1997-08-31,4.348,0.6,1
1997-09-01,4.317,0.563,1
1997-09-02,4.286,0.55,1
1997-09-03,4.26,0.55,1
1997-09-04,4.229,0.55,1
1997-09-05,4.198,0.55,1
1997-09-06,4.167,0.55,1
1997-09-07,4.136,0.55,1
1997-09-08,4.105,0.55,1
1997-09-09,4.069,0.55,1
1997-09-10,4.043,0.55,1
1997-09-11,4.012,0.55,1
1997-09-12,3.981,0.55,1
1997-09-13,3.95,0.55,1
1997-09-14,3.919,0.55,1
1997-09-15,3.904,0.55,1
1997-09-16,3.878,0.55,1
1997-09-17,3.853,0.55,1
1997-09-18,3.829,0.55,1
1997-09-19,3.878,0.55,1
1997-09-20,3.873,0.55,1
1997-09-21,3.857,0.503,1
1997-09-22,3.853,0.5,1
1997-09-23,3.834,0.5,1
1997-09-24,3.814,0.5,1
1997-09-25,3.805,0.5,1
1997-09-26,3.878,0.5,1
1997-09-27,4.446,0.5,1
1997-09-28,4.602,0.5,1
1997-09-29,4.926,0.638,1
1997-09-30,5.775,0.5,1
1997-10-01,5.807,0.6,1
1997-10-02,5.82,0.6,1
1997-10-03,5.82,0.6,1
1997-10-04,5.826,0.6,1
1997-10-05,5.864,0.6,1
1997-10-06,6.245,0.95,1
1997-10-07,6.245,1.0,1
1997-10-08,6.245,0.719,1
1997-10-09,6.225,0.893,1
1997-10-10,6.198,1.0,1
1997-10-11,6.177,0.85,1
1997-10-12,6.158,0.65,1
1997-10-13,6.126,0.956,1
1997-10-14,6.094,0.95,1
1997-10-15,6.062,0.95,1
1997-10-16,6.03,0.95,1
1997-10-17,5.998,0.985,1
1997-10-18,5.96,1.05,1
1997-10-19,5.922,1.05,1
1997-10-20,5.883,1.05,1
1997-10-21,5.832,1.05,1
1997-10-22,5.801,1.05,1
1997-10-23,5.756,1.05,1
1997-10-24,5.711,1.05,1
1997-10-25,5.667,1.05,1
1997-10-26,5.622,1.05,1
1997-10-27,5.577,1.05,1
1997-10-28,5.527,1.05,1
1997-10-29,5.479,1.05,1
1997-10-30,5.449,0.906,1
1997-10-31,5.407,0.9,1
1997-11-01,5.366,0.9,1
1997-11-02,5.336,0.9,1
1997-11-03,5.336,0.9,1
1997-11-04,5.3,0.9,1
1997-11-05,5.288,0.813,1
1997-11-06,5.259,0.8,1
1997-11-07,5.235,0.8,1
1997-11-08,5.211,0.8,1
1997-11-09,5.169,0.8,1
1997-11-10,5.139,0.8,1
1997-11-11,5.127,0.8,1
1997-11-12,5.092,0.8,1
1997-11-13,5.199,0.8,1
1997-11-14,5.241,0.8,1
1997-11-15,5.235,0.8,1
1997-11-16,5.223,0.8,1
1997-11-17,5.229,0.625,1
1997-11-18,5.235,0.6,1
1997-11-19,5.229,0.6,1
1997-11-20,5.229,0.6,1
1997-11-21,5.223,0.6,1
1997-11-22,5.217,0.6,1
1997-11-23,5.217,0.6,1
1997-11-24,5.217,0.6,1
1997-11-25,5.217,0.6,1
1997-11-26,5.235,0.6,1
1997-11-27,5.324,0.6,1
1997-11-28,5.324,0.6,1
1997-11-29,5.324,0.6,1
1997-11-30,5.336,0.408,1
1997-12-01,5.354,0.4,1
1997-12-02,5.366,0.4,1
1997-12-03,5.39,0.4,1
1997-12-04,5.413,0.4,1
1997-12-05,5.461,0.4,1
1997-12-06,5.509,0.4,1
1997-12-07,5.533,0.4,1
1997-12-08,5.577,0.4,1
1997-12-09,5.641,0.4,1
1997-12-10,5.673,0.4,1
1997-12-11,5.705,0.4,1
1997-12-12,5.75,0.4,1
1997-12-13,5.788,0.4,1
1997-12-14,5.813,0.4,1
1997-12-15,5.839,0.4,1
1997-12-16,5.871,0.4,1
1997-12-17,5.903,0.4,1
1997-12-18,5.954,0.448,1
1997-12-19,6.005,0.45,1
1997-12-20,6.049,0.45,1
1997-12-21,6.068,0.45,1
1997-12-22,6.107,0.45,1
1997-12-23,6.132,0.45,1
1997-12-24,6.158,0.45,1
1997-12-25,6.191,0.45,1
1997-12-26,6.225,0.45,1
1997-12-27,6.252,0.45,1
1997-12-28,6.272,0.45,1
1997-12-29,6.3,0.45,1
