date,storage,type
2015-05-24,4.06,1
2015-05-25,2.6,1
2015-05-26,2.93,1
2015-05-27,2.71,1
2015-05-28,2.89,1
2015-05-29,2.72,1
2015-05-30,3.4,1
2015-05-31,3.56,1
2015-06-01,2.61,1
2015-06-02,2.94,1
2015-06-03,3.15,1
2015-06-04,3.77,1
2015-06-05,2.74,1
2015-06-06,3.09,1
2015-06-07,3.24,1
2015-06-08,3.22,1
2015-06-09,2.84,1
2015-06-10,2.99,1
2015-06-11,2.63,1
2015-06-12,2.65,1
2015-06-13,2.74,1
2015-06-14,,1
2015-06-15,,1
2015-06-16,2.11,1
2015-06-17,2.12,1
2015-06-18,2.65,1
2015-06-19,2.23,1
2015-06-20,1.46,1
2015-06-21,3.05,1
2015-06-22,2.28,1
2015-06-23,1.76,1
2015-06-24,1.35,1
2015-06-25,2.21,1
2015-06-26,2.24,1
2015-06-27,2.3,1
2015-06-28,2.87,1
2015-06-29,2.0,1
2015-06-30,3.34,1
2015-07-01,2.62,1
2015-07-02,2.09,1
2015-07-03,2.8,1
2015-07-04,2.8,1
2015-07-05,2.07,1
2015-07-06,1.63,1
2015-07-07,2.93,1
2015-07-08,3.12,1
2015-07-09,2.56,1
2015-07-10,1.52,1
2015-07-11,1.9,1
2015-07-12,2.78,1
2015-07-13,1.71,1
2015-07-14,1.38,1
2015-07-15,1.47,1
2015-07-16,1.09,1
2015-07-17,1.21,1
2015-07-18,2.34,1
2015-07-19,1.52,1
2015-07-20,1.86,1
2015-07-21,2.49,1
2015-07-22,2.49,1
2015-07-23,2.5,1
2015-07-24,1.28,1
2015-07-25,1.28,1
2015-07-26,1.98,1
2015-07-27,1.37,1
2015-07-28,1.37,1
2015-07-29,1.36,1
2015-07-30,1.35,1
2015-07-31,2.71,1
2015-08-01,1.77,1
2015-08-02,1.69,1
2015-08-03,2.34,1
2015-08-04,1.69,1
2015-08-05,1.82,1
2015-08-06,2.39,1
2015-08-07,1.92,1
2015-08-08,3.14,1
2015-08-09,2.01,1
2015-08-10,1.88,1
2015-08-11,1.63,1
2015-08-12,1.57,1
2015-08-13,1.73,1
2015-08-14,1.58,1
2015-08-15,2.69,1
2015-08-16,2.37,1
2015-08-17,1.85,1
2015-08-18,2.23,1
2015-08-19,1.24,1
2015-08-20,1.62,1
2015-08-21,1.52,1
2015-08-22,2.3,1
2015-08-23,2.5,1
2015-08-24,1.97,1
2015-08-25,1.81,1
2015-08-26,1.63,1
2015-08-27,1.37,1
2015-08-28,1.44,1
2015-08-29,1.39,1
2015-08-30,1.78,1
2015-08-31,1.39,1
2015-09-01,1.33,1
2015-09-02,1.53,1
2015-09-03,1.53,1
2015-09-04,1.81,1
2015-09-05,1.83,1
2015-09-06,1.95,1
2015-09-07,1.95,1
2015-09-08,1.97,1
2015-09-09,2.5,1
2015-09-10,2.5,1
2015-09-11,,1
2015-09-12,,1
2015-09-13,,1
2015-09-14,2.49,1
2015-09-15,,1
2015-09-16,,1
2015-09-17,,1
2015-09-18,,1
2015-09-19,,1
2015-09-20,,1
2015-09-21,0.28,1
2015-09-22,0.29,1
2015-09-23,0.29,1
2015-09-24,0.3,1
2015-09-25,0.3,1
2015-09-26,0.31,1
2015-09-27,0.32,1
2015-09-28,0.33,1
2015-09-29,0.36,1
2015-09-30,0.37,1
2015-10-01,0.37,1
2015-10-02,0.41,1
2015-10-03,0.91,1
2015-10-04,0.93,1
2015-10-05,1.0,1
2015-10-06,1.55,1
2015-10-07,1.31,1
2015-10-08,1.04,1
2015-10-09,0.74,1
2015-10-10,1.65,1
2015-10-11,1.66,1
2015-10-12,1.15,1
2015-10-13,1.13,1
2015-10-14,0.57,1
2015-10-15,0.58,1
2015-10-16,0.88,1
2015-10-17,1.92,1
2015-10-18,1.92,1
2015-10-19,1.16,1
2015-10-20,2.02,1
2015-10-21,2.09,1
2015-10-22,0.47,1
2015-10-23,0.62,1
2015-10-24,1.92,1
2015-10-25,2.19,1
2015-10-26,0.76,1
2015-10-27,1.06,1
2015-10-28,,1
2015-10-29,,1
2015-10-30,1.73,1
2015-10-31,1.9,1
2015-11-01,2.43,1
2015-11-02,0.47,1
2015-11-03,1.85,1
2015-11-04,0.68,1
2015-11-05,1.58,1
2015-11-06,2.07,1
2015-11-07,2.07,1
2015-11-08,2.61,1
2015-11-09,2.11,1
2015-11-10,2.61,1
2015-11-11,2.65,1
2015-11-12,3.34,1
2015-11-13,3.54,1
2015-11-14,3.56,1
2015-11-15,3.14,1
2015-11-16,2.27,1
2015-11-17,2.27,1
2015-11-18,,1
2015-11-19,,1
2015-11-20,,1
2015-11-21,3.57,1
2015-11-22,3.57,1
2015-11-23,3.4,1
2015-11-24,3.76,1
2015-11-25,3.15,1
2015-11-26,2.31,1
2015-11-27,1.78,1
2015-11-28,2.89,1
2015-11-29,3.03,1
2015-11-30,2.36,1
2015-12-01,2.77,1
2015-12-02,3.86,1
2015-12-03,3.78,1
2015-12-04,3.8,1
2015-12-05,4.11,1
2015-12-06,3.26,1
2015-12-07,2.34,1
2015-12-08,1.54,1
2015-12-09,2.44,1
2015-12-10,2.27,1
2015-12-11,2.82,1
2015-12-12,2.19,1
2015-12-13,3.22,1
2015-12-14,3.42,1
2015-12-15,2.82,1
2015-12-16,1.47,1
2015-12-17,1.63,1
2015-12-18,2.65,1
2015-12-19,2.28,1
2015-12-20,1.07,1
2015-12-21,0.42,1
2015-12-22,0.72,1
2015-12-23,0.76,1
2015-12-24,2.9,1
2015-12-25,2.97,1
2015-12-26,1.95,1
2015-12-27,1.84,1
2015-12-28,1.82,1
2015-12-29,1.84,1
2015-12-30,3.17,1
2015-12-31,2.84,1
2016-01-01,3.01,1
2016-01-02,2.34,1
2016-01-03,3.11,1
2016-01-04,1.81,1
2016-01-05,3.21,1
2016-01-06,2.57,1
2016-01-07,2.63,1
2016-01-08,2.43,1
2016-01-09,2.14,1
2016-01-10,1.2,1
2016-01-11,1.6,1
2016-01-12,1.31,1
2016-01-13,2.13,1
2016-01-14,3.03,1
2016-01-15,3.13,1
2016-01-16,2.95,1
2016-01-17,2.21,1
2016-01-18,0.94,1
2016-01-19,1.82,1
2016-01-20,1.33,1
2016-01-21,2.4,1
2016-01-22,1.83,1
2016-01-23,2.07,1
2016-01-24,1.1,1
2016-01-25,1.57,1
2016-01-26,1.68,1
2016-01-27,1.78,1
2016-01-28,1.8,1
2016-01-29,1.8,1
2016-01-30,2.43,1
2016-01-31,2.43,1
2016-02-01,0.86,1
2016-02-02,0.48,1
2016-02-03,0.87,1
2016-02-04,1.57,1
2016-02-05,2.16,1
2016-02-06,2.16,1
2016-02-07,2.67,1
2016-02-08,2.49,1
2016-02-09,2.59,1
2016-02-10,2.55,1
2016-02-11,2.65,1
2016-02-12,2.8,1
2016-02-13,2.64,1
2016-02-14,1.97,1
2016-02-15,1.58,1
2016-02-16,2.84,1
2016-02-17,1.73,1
2016-02-18,1.16,1
2016-02-19,2.43,1
2016-02-20,1.42,1
2016-02-21,1.99,1
2016-02-22,1.2,1
2016-02-23,2.38,1
2016-02-24,2.09,1
2016-02-25,1.9,1
2016-02-26,2.48,1
2016-02-27,2.67,1
2016-02-28,2.72,1
2016-02-29,1.51,1
2016-03-01,1.72,1
2016-03-02,1.63,1
2016-03-03,1.24,1
2016-03-04,1.58,1
2016-03-05,2.67,1
2016-03-06,2.67,1
2016-03-07,1.73,1
2016-03-08,2.02,1
2016-03-09,2.12,1
2016-03-10,2.65,1
2016-03-11,2.43,1
2016-03-12,1.39,1
2016-03-13,1.72,1
2016-03-14,0.93,1
2016-03-15,1.5,1
2016-03-16,2.41,1
2016-03-17,2.02,1
2016-03-18,2.57,1
2016-03-19,2.43,1
2016-03-20,2.43,1
2016-03-21,2.43,1
2016-03-22,1.88,1
2016-03-23,1.72,1
2016-03-24,1.41,1
2016-03-25,1.25,1
2016-03-26,1.99,1
2016-03-27,1.06,1
2016-03-28,1.05,1
2016-03-29,1.53,1
2016-03-30,2.04,1
2016-03-31,1.78,1
2016-04-01,1.14,1
2016-04-02,1.96,1
2016-04-03,2.29,1
2016-04-04,0.2,1
2016-04-05,1.38,1
2016-04-06,1.19,1
2016-04-07,1.16,1
2016-04-08,1.63,1
2016-04-09,1.49,1
2016-04-10,2.34,1
2016-04-11,2.34,1
2016-04-12,1.92,1
2016-04-13,2.85,1
2016-04-14,2.82,1
2016-04-15,2.87,1
2016-04-16,2.0,1
2016-04-17,1.57,1
2016-04-18,2.16,1
2016-04-19,3.06,1
2016-04-20,3.2,1
2016-04-21,1.8,1
2016-04-22,1.87,1
2016-04-23,3.38,1
2016-04-24,3.09,1
2016-04-25,1.6,1
2016-04-26,2.56,1
2016-04-27,3.66,1
2016-04-28,4.05,1
2016-04-29,4.68,1
2016-04-30,4.47,1
2016-05-01,4.07,1
2016-05-02,2.3,1
2016-05-03,3.32,1
2016-05-04,3.4,1
2016-05-05,4.29,1
2016-05-06,4.79,1
2016-05-07,3.49,1
2016-05-08,2.88,1
2016-05-09,2.67,1
2016-05-10,3.64,1
2016-05-11,3.67,1
2016-05-12,5.03,1
2016-05-13,5.22,1
2016-05-14,4.85,1
2016-05-15,4.41,1
2016-05-16,3.76,1
2016-05-17,3.15,1
2016-05-18,3.16,1
2016-05-19,2.87,1
2016-05-20,2.92,1
2016-05-21,4.1,1
2016-05-22,4.4,1
2016-05-23,2.42,1
2016-05-24,3.28,1
2016-05-25,2.58,1
2016-05-26,2.58,1
2016-05-27,3.12,1
2016-05-28,3.7,1
2016-05-29,2.91,1
2016-05-30,,1
2016-05-31,2.25,1
2016-06-01,1.9,1
2016-06-02,1.24,1
2016-06-03,2.69,1
2016-06-04,2.69,1
2016-06-05,2.69,1
2016-06-06,1.9,1
2016-06-07,1.98,1
2016-06-08,2.0,1
2016-06-09,2.0,1
2016-06-10,2.02,1
2016-06-11,2.04,1
2016-06-12,2.04,1
2016-06-13,1.85,1
2016-06-14,1.11,1
2016-06-15,1.11,1
2016-06-16,1.49,1
2016-06-17,0.88,1
2016-06-18,1.1,1
2016-06-19,0.89,1
2016-06-20,1.48,1
2016-06-21,1.49,1
2016-06-22,1.49,1
2016-06-23,1.73,1
2016-06-24,2.65,1
2016-06-25,2.52,1
2016-06-26,2.52,1
2016-06-27,0.87,1
2016-06-28,2.0,1
2016-06-29,2.52,1
2016-06-30,2.54,1
2016-07-01,,1
2016-07-02,2.67,1
2016-07-03,2.89,1
2016-07-04,1.25,1
2016-07-05,1.45,1
2016-07-06,1.47,1
2016-07-07,1.47,1
2016-07-08,1.68,1
2016-07-09,2.87,1
2016-07-10,3.56,1
2016-07-11,3.3,1
2016-07-12,3.54,1
2016-07-13,4.24,1
2016-07-14,3.58,1
2016-07-15,2.99,1
2016-07-16,2.34,1
2016-07-17,2.34,1
2016-07-18,2.36,1
2016-07-19,2.35,1
2016-07-20,2.36,1
2016-07-21,3.3,1
2016-07-22,3.84,1
2016-07-23,3.85,1
2016-07-24,3.84,1
2016-07-25,3.2,1
2016-07-26,3.24,1
2016-07-27,3.24,1
2016-07-28,3.26,1
2016-07-29,3.26,1
2016-07-30,3.54,1
2016-07-31,3.54,1
2016-08-01,3.54,1
2016-08-02,3.54,1
2016-08-03,3.54,1
2016-08-04,3.54,1
2016-08-05,3.54,1
2016-08-06,3.54,1
2016-08-07,2.33,1
2016-08-08,1.55,1
2016-08-09,2.14,1
2016-08-10,2.59,1
2016-08-11,1.76,1
2016-08-12,1.41,1
2016-08-13,3.83,1
2016-08-14,3.91,1
2016-08-15,3.91,1
2016-08-16,3.38,1
2016-08-17,3.38,1
2016-08-18,3.38,1
2016-08-19,3.38,1
2016-08-20,2.99,1
2016-08-21,2.99,1
2016-08-22,0.44,1
2016-08-23,0.45,1
2016-08-24,0.46,1
2016-08-25,0.46,1
2016-08-26,0.47,1
2016-08-27,0.82,1
2016-08-28,0.81,1
2016-08-29,0.78,1
2016-08-30,1.07,1
2016-08-31,1.63,1
2016-09-01,1.62,1
2016-09-02,1.6,1
2016-09-03,1.57,1
2016-09-04,1.9,1
2016-09-05,2.18,1
2016-09-06,2.39,1
2016-09-07,2.64,1
2016-09-08,2.69,1
2016-09-09,2.67,1
2016-09-10,2.65,1
2016-09-11,2.63,1
2016-09-12,2.64,1
2016-09-13,2.57,1
2016-09-14,2.36,1
2016-09-15,1.67,1
2016-09-16,1.47,1
2016-09-17,1.0,1
2016-09-18,0.35,1
2016-09-19,0.34,1
2016-09-20,0.32,1
2016-09-21,0.3,1
2016-09-22,0.37,1
2016-09-23,1.08,1
2016-09-24,1.76,1
2016-09-25,1.1,1
2016-09-26,0.39,1
2016-09-27,0.45,1
2016-09-28,0.43,1
2016-09-29,0.52,1
2016-09-30,0.68,1
2016-10-01,1.11,1
2016-10-02,1.31,1
2016-10-03,0.62,1
2016-10-04,1.22,1
2016-10-05,1.47,1
2016-10-06,1.73,1
2016-10-07,2.11,1
2016-10-08,2.12,1
2016-10-09,2.12,1
2016-10-10,1.99,1
2016-10-11,2.3,1
2016-10-12,2.3,1
2016-10-13,2.07,1
2016-10-14,2.56,1
2016-10-15,2.57,1
2016-10-16,0.93,1
2016-10-17,2.19,1
2016-10-18,2.3,1
2016-10-19,2.31,1
2016-10-20,2.32,1
2016-10-21,2.32,1
2016-10-22,2.36,1
2016-10-23,2.3,1
2016-10-24,1.47,1
2016-10-25,0.94,1
2016-10-26,1.1,1
2016-10-27,1.85,1
2016-10-28,2.58,1
2016-10-29,2.9,1
2016-10-30,2.04,1
2016-10-31,0.98,1
2016-11-01,1.0,1
2016-11-02,1.22,1
2016-11-03,1.6,1
2016-11-04,3.05,1
2016-11-05,2.73,1
2016-11-06,1.71,1
2016-11-07,1.55,1
2016-11-08,1.9,1
2016-11-09,2.18,1
2016-11-10,2.84,1
2016-11-11,3.28,1
2016-11-12,3.56,1
2016-11-13,3.01,1
2016-11-14,1.73,1
2016-11-15,1.49,1
2016-11-16,1.5,1
2016-11-17,2.18,1
2016-11-18,3.28,1
2016-11-19,3.62,1
2016-11-20,3.74,1
2016-11-21,1.89,1
2016-11-22,3.16,1
2016-11-23,2.9,1
2016-11-24,4.27,1
2016-11-25,3.91,1
2016-11-26,4.28,1
2016-11-27,3.5,1
2016-11-28,2.52,1
2016-11-29,3.42,1
2016-11-30,4.2,1
2016-12-01,3.07,1
2016-12-02,3.44,1
2016-12-03,3.9,1
2016-12-04,3.91,1
2016-12-05,2.43,1
2016-12-06,2.0,1
2016-12-07,2.0,1
2016-12-08,2.02,1
2016-12-09,2.04,1
2016-12-10,2.18,1
2016-12-11,2.21,1
2016-12-12,2.21,1
2016-12-13,3.6,1
2016-12-14,3.62,1
2016-12-15,4.49,1
2016-12-16,4.83,1
2016-12-17,3.94,1
2016-12-18,3.74,1
2016-12-19,2.32,1
2016-12-20,2.95,1
2016-12-21,3.62,1
2016-12-22,4.03,1
2016-12-23,4.15,1
2016-12-24,4.15,1
2016-12-25,3.22,1
2016-12-26,2.0,1
2016-12-27,2.0,1
2016-12-28,3.03,1
2016-12-29,3.5,1
2016-12-30,3.34,1
2016-12-31,3.42,1
2017-01-01,4.7,1
2017-01-02,4.89,1
2017-01-03,4.83,1
2017-01-04,4.83,1
2017-01-05,4.83,1
2017-01-06,4.07,1
2017-01-07,2.87,1
2017-01-08,3.45,1
2017-01-09,3.26,1
2017-01-10,3.94,1
2017-01-11,4.85,1
2017-01-12,4.7,1
2017-01-13,4.36,1
2017-01-14,3.74,1
2017-01-15,3.74,1
2017-01-16,3.26,1
2017-01-17,2.61,1
2017-01-18,2.23,1
2017-01-19,4.09,1
2017-01-20,4.45,1
2017-01-21,4.49,1
2017-01-22,4.25,1
2017-01-23,3.14,1
2017-01-24,2.25,1
2017-01-25,2.69,1
2017-01-26,3.5,1
2017-01-27,4.24,1
2017-01-28,4.24,1
2017-01-29,3.12,1
2017-01-30,1.53,1
2017-01-31,2.39,1
2017-02-01,3.91,1
2017-02-02,3.91,1
2017-02-03,3.21,1
2017-02-04,3.11,1
2017-02-05,3.47,1
2017-02-06,2.45,1
2017-02-07,2.5,1
2017-02-08,3.12,1
2017-02-09,1.36,1
2017-02-10,3.6,1
2017-02-11,3.54,1
2017-02-12,3.18,1
2017-02-13,1.68,1
2017-02-14,0.84,1
2017-02-15,1.01,1
2017-02-16,1.01,1
2017-02-17,1.41,1
2017-02-18,1.41,1
2017-02-19,2.29,1
2017-02-20,0.87,1
2017-02-21,1.01,1
2017-02-22,1.22,1
2017-02-23,1.83,1
2017-02-24,2.61,1
2017-02-25,1.8,1
2017-02-26,1.8,1
2017-02-27,2.01,1
2017-02-28,2.39,1
2017-03-01,1.16,1
2017-03-02,2.32,1
2017-03-03,3.7,1
2017-03-04,3.7,1
2017-03-05,3.58,1
2017-03-06,1.87,1
2017-03-07,1.73,1
2017-03-08,1.37,1
2017-03-09,2.11,1
2017-03-10,2.84,1
2017-03-11,2.95,1
2017-03-12,3.1,1
2017-03-13,2.02,1
2017-03-14,1.66,1
2017-03-15,1.47,1
2017-03-16,1.89,1
2017-03-17,2.14,1
2017-03-18,3.11,1
2017-03-19,1.8,1
2017-03-20,2.31,1
2017-03-21,2.76,1
2017-03-22,3.74,1
2017-03-23,3.7,1
2017-03-24,4.03,1
2017-03-25,4.28,1
2017-03-26,3.66,1
2017-03-27,1.61,1
2017-03-28,2.76,1
2017-03-29,3.68,1
2017-03-30,3.86,1
2017-03-31,3.87,1
2017-04-01,3.03,1
2017-04-02,1.48,1
2017-04-03,1.39,1
2017-04-04,1.97,1
2017-04-05,2.14,1
2017-04-06,2.17,1
2017-04-07,1.13,1
2017-04-08,2.14,1
2017-04-09,2.99,1
2017-04-10,1.77,1
2017-04-11,0.98,1
2017-04-12,1.63,1
2017-04-13,2.58,1
2017-04-14,3.26,1
2017-04-15,1.25,1
2017-04-16,0.54,1
2017-04-17,0.57,1
2017-04-18,0.91,1
2017-04-19,1.19,1
2017-04-20,1.63,1
2017-04-21,1.88,1
2017-04-22,1.9,1
2017-04-23,1.93,1
2017-04-24,0.94,1
2017-04-25,1.94,1
2017-04-26,1.97,1
2017-04-27,1.97,1
2017-04-28,1.49,1
2017-04-29,1.07,1
2017-04-30,1.69,1
2017-05-01,0.59,1
2017-05-02,0.83,1
2017-05-03,1.13,1
2017-05-04,1.34,1
2017-05-05,2.39,1
2017-05-06,2.32,1
2017-05-07,2.32,1
2017-05-08,1.63,1
2017-05-09,1.77,1
2017-05-10,2.21,1
2017-05-11,2.21,1
2017-05-12,1.36,1
2017-05-13,1.13,1
2017-05-14,1.16,1
2017-05-15,0.58,1
2017-05-16,1.25,1
2017-05-17,2.67,1
2017-05-18,2.69,1
2017-05-19,2.73,1
2017-05-20,2.76,1
2017-05-21,2.8,1
2017-05-22,0.18,1
2017-05-23,0.25,1
2017-05-24,0.3,1
2017-05-25,0.37,1
2017-05-26,2.0,1
2017-05-27,2.25,1
2017-05-28,2.28,1
2017-05-29,2.29,1
2017-05-30,2.69,1
2017-05-31,2.74,1
2017-06-01,2.44,1
2017-06-02,,1
2017-06-03,1.62,1
2017-06-04,1.7,1
2017-06-05,0.49,1
2017-06-06,0.27,1
2017-06-07,0.3,1
2017-06-08,0.32,1
2017-06-09,0.36,1
2017-06-10,,1
2017-06-11,0.39,1
2017-06-12,0.77,1
2017-06-13,1.38,1
2017-06-14,1.38,1
2017-06-15,2.39,1
2017-06-16,2.5,1
2017-06-17,2.97,1
2017-06-18,2.99,1
2017-06-19,2.92,1
2017-06-20,2.99,1
2017-06-21,3.03,1
2017-06-22,3.03,1
2017-06-23,3.07,1
2017-06-24,3.07,1
2017-06-25,3.07,1
2017-06-26,3.07,1
2017-06-27,3.11,1
2017-06-28,3.12,1
2017-06-29,3.44,1
2017-06-30,1.69,1
2017-07-01,1.31,1
2017-07-02,1.31,1
2017-07-03,1.01,1
2017-07-04,0.98,1
2017-07-05,0.98,1
2017-07-06,1.01,1
2017-07-07,1.01,1
2017-07-08,1.01,1
2017-07-09,1.04,1
2017-07-10,1.05,1
2017-07-11,1.07,1
2017-07-12,1.1,1
2017-07-13,1.41,1
2017-07-14,1.73,1
2017-07-15,1.76,1
2017-07-16,1.76,1
2017-07-17,1.76,1
2017-07-18,1.77,1
2017-07-19,1.8,1
2017-07-20,1.8,1
2017-07-21,1.8,1
2017-07-22,2.13,1
2017-07-23,2.14,1
2017-07-24,2.15,1
2017-07-25,2.14,1
2017-07-26,2.39,1
2017-07-27,2.65,1
2017-07-28,4.16,1
2017-07-29,4.74,1
2017-07-30,4.75,1
2017-07-31,4.74,1
2017-08-01,4.75,1
2017-08-02,4.76,1
2017-08-03,4.76,1
2017-08-04,4.57,1
2017-08-05,4.57,1
2017-08-06,4.57,1
2017-08-07,3.34,1
2017-08-08,3.11,1
2017-08-09,3.11,1
2017-08-10,3.27,1
2017-08-11,1.66,1
2017-08-12,1.67,1
2017-08-13,1.68,1
2017-08-14,1.77,1
2017-08-15,1.7,1
2017-08-16,2.84,1
2017-08-17,2.86,1
2017-08-18,2.87,1
2017-08-19,2.87,1
2017-08-20,2.31,1
2017-08-21,2.25,1
2017-08-22,2.61,1
2017-08-23,2.61,1
2017-08-24,2.61,1
2017-08-25,2.61,1
2017-08-26,2.65,1
2017-08-27,2.65,1
2017-08-28,2.64,1
2017-08-29,2.84,1
2017-08-30,2.84,1
2017-08-31,2.84,1
2017-09-01,2.86,1
2017-09-02,2.84,1
2017-09-03,0.6,1
2017-09-04,0.6,1
2017-09-05,0.73,1
2017-09-06,2.18,1
2017-09-07,2.54,1
2017-09-08,2.89,1
2017-09-09,2.89,1
