date,storage,type
2016-10-01,4.87,1
2016-10-02,4.85,1
2016-10-03,4.84,1
2016-10-04,4.82,1
2016-10-05,4.82,1
2016-10-06,4.81,1
2016-10-07,4.8,1
2016-10-08,4.79,1
2016-10-09,4.78,1
2016-10-10,4.78,1
2016-10-11,4.76,1
2016-10-12,4.76,1
2016-10-13,4.78,1
2016-10-14,4.78,1
2016-10-15,4.78,1
2016-10-16,4.79,1
2016-10-17,4.79,1
2016-10-18,4.79,1
2016-10-19,4.78,1
2016-10-20,4.78,1
2016-10-21,4.78,1
2016-10-22,4.78,1
2016-10-23,4.77,1
2016-10-24,4.76,1
2016-10-25,4.76,1
2016-10-26,4.76,1
2016-10-27,4.76,1
2016-10-28,4.76,1
2016-10-29,4.76,1
2016-10-30,4.76,1
2016-10-31,4.76,1
2016-11-01,4.76,1
2016-11-02,4.76,1
2016-11-03,4.76,1
2016-11-04,4.76,1
2016-11-05,4.76,1
2016-11-06,4.77,1
2016-11-07,4.76,1
2016-11-08,4.76,1
2016-11-09,4.76,1
2016-11-10,4.76,1
2016-11-11,4.76,1
2016-11-12,4.76,1
2016-11-13,4.75,1
2016-11-14,4.75,1
2016-11-15,4.75,1
2016-11-16,4.75,1
2016-11-17,4.75,1
2016-11-18,4.75,1
2016-11-19,4.75,1
2016-11-20,4.73,1
2016-11-21,4.73,1
2016-11-22,4.81,1
2016-11-23,4.95,1
2016-11-24,5.08,1
2016-11-25,5.19,1
2016-11-26,5.31,1
2016-11-27,5.43,1
2016-11-28,5.56,1
2016-11-29,5.67,1
2016-11-30,5.77,1
2016-12-01,5.89,1
2016-12-02,6.0,1
2016-12-03,6.1,1
2016-12-04,6.21,1
2016-12-05,6.32,1
2016-12-06,6.43,1
2016-12-07,6.53,1
2016-12-08,6.63,1
2016-12-09,6.73,1
2016-12-10,6.83,1
2016-12-11,6.92,1
2016-12-12,7.03,1
2016-12-13,7.13,1
2016-12-14,7.21,1
2016-12-15,7.31,1
2016-12-16,7.39,1
2016-12-17,7.48,1
2016-12-18,7.56,1
2016-12-19,7.61,1
2016-12-20,7.68,1
2016-12-21,7.77,1
2016-12-22,7.81,1
2016-12-23,7.8,1
2016-12-24,7.8,1
2016-12-25,7.8,1
2016-12-26,7.8,1
2016-12-27,7.8,1
2016-12-28,7.8,1
2016-12-29,7.8,1
2016-12-30,7.8,1
2016-12-31,7.8,1
2017-01-01,7.8,1
2017-01-02,7.8,1
2017-01-03,7.8,1
2017-01-04,7.79,1
2017-01-05,7.8,1
2017-01-06,7.8,1
2017-01-07,7.8,1
2017-01-08,7.8,1
2017-01-09,7.8,1
2017-01-10,7.8,1
2017-01-11,7.8,1
2017-01-12,7.8,1
2017-01-13,7.8,1
2017-01-14,7.78,1
2017-01-15,7.78,1
2017-01-16,7.76,1
2017-01-17,7.76,1
2017-01-18,7.76,1
2017-01-19,7.76,1
2017-01-20,7.76,1
2017-01-21,7.76,1
2017-01-22,7.76,1
2017-01-23,7.76,1
2017-01-24,7.76,1
2017-01-25,7.76,1
2017-01-26,7.76,1
2017-01-27,7.76,1
2017-01-28,7.76,1
2017-01-29,7.76,1
2017-01-30,7.76,1
2017-01-31,7.76,1
2017-02-01,7.76,1
2017-02-02,7.76,1
2017-02-03,7.76,1
2017-02-04,7.76,1
2017-02-05,7.76,1
2017-02-06,7.76,1
2017-02-07,7.76,1
2017-02-08,7.76,1
2017-02-09,7.75,1
2017-02-10,7.75,1
2017-02-11,7.75,1
2017-02-12,7.74,1
2017-02-13,7.72,1
2017-02-14,7.78,1
2017-02-15,7.86,1
2017-02-16,7.92,1
2017-02-17,7.92,1
2017-02-18,7.92,1
2017-02-19,7.92,1
2017-02-20,7.92,1
2017-02-21,7.92,1
2017-02-22,7.92,1
2017-02-23,7.92,1
2017-02-24,7.92,1
2017-02-25,7.92,1
2017-02-26,7.9,1
2017-02-27,7.9,1
2017-02-28,7.9,1
2017-03-01,7.9,1
2017-03-02,7.9,1
2017-03-03,7.9,1
2017-03-04,7.92,1
2017-03-05,7.92,1
2017-03-06,7.92,1
2017-03-07,7.92,1
2017-03-08,7.92,1
2017-03-09,7.92,1
2017-03-10,7.92,1
2017-03-11,7.9,1
2017-03-12,7.9,1
2017-03-13,7.9,1
2017-03-14,7.9,1
2017-03-15,7.9,1
2017-03-16,7.9,1
2017-03-17,7.9,1
2017-03-18,7.9,1
2017-03-19,7.9,1
2017-03-20,7.9,1
2017-03-21,7.9,1
2017-03-22,7.9,1
2017-03-23,7.92,1
2017-03-24,7.94,1
2017-03-25,7.97,1
2017-03-26,8.01,1
2017-03-27,8.02,1
2017-03-28,8.04,1
2017-03-29,8.06,1
2017-03-30,8.08,1
2017-03-31,8.1,1
2017-04-01,8.11,1
2017-04-02,8.13,1
2017-04-03,8.15,1
2017-04-04,8.16,1
2017-04-05,8.18,1
2017-04-06,8.19,1
2017-04-07,8.21,1
2017-04-08,8.22,1
2017-04-09,8.24,1
2017-04-10,8.26,1
2017-04-11,8.27,1
2017-04-12,8.3,1
2017-04-13,8.3,1
2017-04-14,8.32,1
2017-04-15,8.33,1
2017-04-16,8.34,1
2017-04-17,8.36,1
2017-04-18,8.36,1
2017-04-19,8.36,1
2017-04-20,8.36,1
2017-04-21,8.34,1
2017-04-22,8.33,1
2017-04-23,8.32,1
2017-04-24,8.32,1
2017-04-25,8.3,1
2017-04-26,8.3,1
2017-04-27,8.3,1
2017-04-28,8.27,1
2017-04-29,8.27,1
2017-04-30,8.26,1
2017-05-01,8.25,1
2017-05-02,8.23,1
2017-05-03,8.22,1
2017-05-04,8.21,1
2017-05-05,8.19,1
2017-05-06,8.19,1
2017-05-07,8.17,1
2017-05-08,8.16,1
2017-05-09,8.13,1
2017-05-10,8.11,1
2017-05-11,8.1,1
2017-05-12,8.09,1
2017-05-13,8.07,1
2017-05-14,8.06,1
2017-05-15,8.04,1
2017-05-16,8.01,1
2017-05-17,7.99,1
2017-05-18,7.96,1
2017-05-19,7.95,1
2017-05-20,7.94,1
2017-05-21,7.92,1
2017-05-22,7.91,1
2017-05-23,7.87,1
2017-05-24,7.83,1
2017-05-25,7.82,1
2017-05-26,7.8,1
2017-05-27,7.73,1
2017-05-28,7.69,1
2017-05-29,7.68,1
2017-05-30,7.66,1
2017-05-31,7.64,1
2017-06-01,7.62,1
2017-06-02,7.6,1
2017-06-03,7.58,1
2017-06-04,7.58,1
2017-06-05,7.6,1
2017-06-06,7.59,1
2017-06-07,7.58,1
2017-06-08,7.56,1
2017-06-09,7.56,1
2017-06-10,7.55,1
2017-06-11,7.53,1
2017-06-12,7.53,1
2017-06-13,7.51,1
2017-06-14,7.49,1
2017-06-15,7.48,1
2017-06-16,7.46,1
2017-06-17,7.45,1
2017-06-18,7.43,1
2017-06-19,7.42,1
2017-06-20,7.4,1
2017-06-21,7.4,1
2017-06-22,7.38,1
2017-06-23,7.38,1
2017-06-24,7.37,1
2017-06-25,7.35,1
2017-06-26,7.35,1
2017-06-27,7.34,1
2017-06-28,7.33,1
2017-06-29,7.32,1
2017-06-30,7.3,1
2017-07-01,7.29,1
2017-07-02,7.27,1
2017-07-03,7.26,1
2017-07-04,7.25,1
2017-07-05,7.22,1
2017-07-06,7.21,1
2017-07-07,7.2,1
2017-07-08,7.17,1
2017-07-09,7.15,1
2017-07-10,7.12,1
2017-07-11,7.12,1
2017-07-12,7.09,1
2017-07-13,7.09,1
2017-07-14,7.09,1
2017-07-15,7.07,1
2017-07-16,7.06,1
2017-07-17,7.04,1
2017-07-18,7.04,1
2017-07-19,7.03,1
2017-07-20,7.01,1
2017-07-21,6.99,1
2017-07-22,6.97,1
2017-07-23,6.96,1
2017-07-24,6.95,1
2017-07-25,6.93,1
2017-07-26,6.91,1
2017-07-27,6.9,1
2017-07-28,6.89,1
2017-07-29,6.88,1
2017-07-30,6.88,1
2017-07-31,6.86,1
2017-08-01,6.86,1
2017-08-02,6.85,1
2017-08-03,6.83,1
2017-08-04,6.82,1
2017-08-05,6.79,1
2017-08-06,6.78,1
2017-08-07,6.76,1
2017-08-08,6.74,1
2017-08-09,6.73,1
2017-08-10,6.72,1
2017-08-11,6.69,1
2017-08-12,6.69,1
2017-08-13,6.68,1
2017-08-14,6.67,1
2017-08-15,6.66,1
2017-08-16,6.65,1
2017-08-17,6.62,1
2017-08-18,6.61,1
2017-08-19,6.59,1
2017-08-20,6.58,1
2017-08-21,6.57,1
2017-08-22,6.56,1
2017-08-23,6.55,1
2017-08-24,6.54,1
2017-08-25,6.53,1
2017-08-26,6.5,1
2017-08-27,6.49,1
2017-08-28,6.48,1
2017-08-29,6.47,1
2017-08-30,6.46,1
2017-08-31,6.45,1
2017-09-01,6.44,1
2017-09-02,6.42,1
2017-09-03,6.41,1
2017-09-04,6.39,1
2017-09-05,6.39,1
2017-09-06,6.37,1
2017-09-07,6.36,1
2017-09-08,6.34,1
2017-09-09,6.33,1
2017-09-10,6.33,1
2017-09-11,6.31,1
2017-09-12,6.3,1
2017-09-13,6.28,1
