date,storage,type
2019-12-03,1.97,2
2019-12-04,1.97,2
2019-12-05,1.97,2
2019-12-06,1.97,2
2019-12-07,1.97,2
2019-12-08,1.97,2
2019-12-09,1.97,2
2019-12-10,1.97,2
2019-12-11,1.97,2
2019-12-12,1.97,2
2019-12-13,5.34,2
2019-12-14,5.0,2
2019-12-15,4.85,2
2019-12-16,4.8,2
2019-12-17,4.77,2
2019-12-18,4.76,2
2019-12-19,4.73,2
2019-12-20,4.76,2
2019-12-21,4.85,2
2019-12-22,4.8,2
2019-12-23,4.82,2
2019-12-24,4.77,2
2019-12-25,4.74,2
2019-12-26,4.71,2
2019-12-27,4.67,2
2019-12-28,4.63,2
2019-12-29,4.59,2
2019-12-30,4.55,2
2019-12-31,4.52,2
2020-01-01,4.56,2
2020-01-02,4.57,2
2020-01-03,4.57,2
2020-01-04,4.56,2
2020-01-05,4.56,2
2020-01-06,4.55,2
2020-01-07,4.55,2
2020-01-08,4.55,2
2020-01-09,4.55,2
2020-01-10,4.54,2
2020-01-11,4.56,2
2020-01-12,4.56,2
2020-01-13,4.56,2
2020-01-14,4.56,2
2020-01-15,4.55,2
2020-01-16,4.54,2
2020-01-17,4.54,2
2020-01-18,4.54,2
2020-01-19,4.58,2
2020-01-20,4.65,2
2020-01-21,4.64,2
2020-01-22,4.63,2
2020-01-23,4.61,2
2020-01-24,4.64,2
2020-01-25,4.64,2
2020-01-26,4.63,2
2020-01-27,4.62,2
2020-01-28,4.6,2
2020-01-29,4.59,2
2020-01-30,4.6,2
2020-01-31,4.64,2
2020-02-01,4.64,2
2020-02-02,4.64,2
2020-02-03,4.62,2
2020-02-04,4.6,2
2020-02-05,4.59,2
2020-02-06,4.59,2
2020-02-07,4.58,2
2020-02-08,4.59,2
2020-02-09,4.59,2
2020-02-10,4.58,2
2020-02-11,4.58,2
2020-02-12,4.57,2
2020-02-13,4.56,2
2020-02-14,4.55,2
2020-02-15,4.55,2
2020-02-16,4.55,2
2020-02-17,4.55,2
2020-02-18,4.54,2
2020-02-19,4.54,2
2020-02-20,4.54,2
2020-02-21,4.54,2
2020-02-22,4.54,2
2020-02-23,4.54,2
2020-02-24,4.53,2
2020-02-25,4.56,2
2020-02-26,4.59,2
2020-02-27,4.66,2
2020-02-28,4.6,2
2020-02-29,4.56,2
2020-03-01,4.58,2
2020-03-02,4.58,2
2020-03-03,4.41,2
2020-03-04,4.7,2
2020-03-05,4.72,2
2020-03-06,4.78,2
2020-03-07,4.82,2
2020-03-08,4.81,2
2020-03-09,4.75,2
2020-03-10,4.73,2
2020-03-11,4.57,2
2020-03-12,4.55,2
2020-03-13,4.58,2
2020-03-14,4.56,2
2020-03-15,4.56,2
2020-03-16,4.81,2
2020-03-17,4.77,2
2020-03-18,4.6,2
2020-03-19,4.56,2
2020-03-20,4.57,2
2020-03-21,4.57,2
2020-03-22,4.57,2
2020-03-23,4.57,2
2020-03-24,4.57,2
2020-03-25,4.57,2
2020-03-26,4.56,2
2020-03-27,4.57,2
2020-03-28,4.57,2
2020-03-29,4.56,2
2020-03-30,4.57,2
2020-03-31,4.57,2
2020-04-01,4.57,2
2020-04-02,4.57,2
2020-04-03,4.57,2
2020-04-04,4.57,2
2020-04-05,4.57,2
2020-04-06,4.57,2
2020-04-07,4.56,2
2020-04-08,4.57,2
2020-04-09,4.57,2
2020-04-10,4.56,2
2020-04-11,4.56,2
2020-04-12,4.57,2
2020-04-13,4.57,2
2020-04-14,4.57,2
2020-04-15,4.57,2
2020-04-16,4.57,2
2020-04-17,4.57,2
2020-04-18,4.56,2
2020-04-19,4.6,2
2020-04-20,4.58,2
2020-04-21,4.56,2
2020-04-22,4.57,2
2020-04-23,4.57,2
2020-04-24,4.56,2
2020-04-25,4.56,2
2020-04-26,4.58,2
2020-04-27,4.56,2
2020-04-28,4.59,2
2020-04-29,4.64,2
2020-04-30,4.74,2
2020-05-01,4.72,2
2020-05-02,4.72,2
2020-05-03,4.71,2
2020-05-04,4.7,2
2020-05-05,4.67,2
2020-05-06,4.65,2
2020-05-07,4.63,2
2020-05-08,4.61,2
2020-05-09,4.6,2
2020-05-10,4.6,2
2020-05-11,4.73,2
2020-05-12,4.77,2
2020-05-13,4.74,2
2020-05-14,4.76,2
2020-05-15,4.74,2
2020-05-16,4.73,2
2020-05-17,4.72,2
2020-05-18,4.71,2
2020-05-19,4.71,2
2020-05-20,4.7,2
2020-05-21,4.69,2
2020-05-22,4.67,2
2020-05-23,4.65,2
2020-05-24,4.64,2
2020-05-25,4.63,2
2020-05-26,4.62,2
2020-05-27,4.61,2
2020-05-28,4.61,2
2020-05-29,4.59,2
2020-05-30,4.58,2
2020-05-31,4.58,2
2020-06-01,4.57,2
2020-06-02,4.56,2
2020-06-03,4.56,2
2020-06-04,4.6,2
2020-06-05,4.6,2
2020-06-06,4.6,2
2020-06-07,4.6,2
2020-06-08,4.62,2
2020-06-09,4.62,2
2020-06-10,4.66,2
2020-06-11,4.66,2
2020-06-12,4.7,2
2020-06-13,4.73,2
2020-06-14,4.71,2
2020-06-15,4.7,2
2020-06-16,4.67,2
2020-06-17,4.66,2
2020-06-18,4.64,2
2020-06-19,4.63,2
2020-06-20,4.61,2
2020-06-21,4.6,2
2020-06-22,4.58,2
2020-06-23,4.58,2
2020-06-24,4.57,2
2020-06-25,4.56,2
2020-06-26,4.62,2
2020-06-27,4.64,2
2020-06-28,4.62,2
2020-06-29,4.59,2
2020-06-30,4.59,2
2020-07-01,4.58,2
2020-07-02,4.56,2
2020-07-03,4.56,2
2020-07-04,4.55,2
2020-07-05,4.55,2
2020-07-06,4.55,2
2020-07-07,4.54,2
2020-07-08,4.54,2
2020-07-09,4.54,2
2020-07-10,4.55,2
2020-07-11,4.56,2
2020-07-12,4.58,2
2020-07-13,4.6,2
2020-07-14,4.6,2
2020-07-15,4.61,2
2020-07-16,4.62,2
2020-07-17,4.63,2
2020-07-18,4.64,2
2020-07-19,4.65,2
2020-07-20,4.65,2
2020-07-21,4.66,2
2020-07-22,4.66,2
2020-07-23,4.66,2
2020-07-24,4.66,2
2020-07-25,4.66,2
2020-07-26,4.65,2
2020-07-27,4.66,2
2020-07-28,4.64,2
2020-07-29,4.64,2
2020-07-30,4.64,2
2020-07-31,4.64,2
2020-08-01,4.63,2
2020-08-02,4.62,2
2020-08-03,4.62,2
2020-08-04,4.61,2
2020-08-05,4.61,2
2020-08-06,4.6,2
2020-08-07,4.6,2
2020-08-08,4.59,2
2020-08-09,4.58,2
2020-08-10,4.57,2
2020-08-11,4.56,2
2020-08-12,4.55,2
2020-08-13,4.54,2
2020-08-14,4.52,2
2020-08-15,4.52,2
2020-08-16,4.51,2
2020-08-17,4.5,2
2020-08-18,4.49,2
2020-08-19,4.48,2
2020-08-20,4.47,2
2020-08-21,4.45,2
2020-08-22,4.43,2
2020-08-23,4.42,2
2020-08-24,4.4,2
2020-08-25,4.39,2
2020-08-26,4.38,2
2020-08-27,4.36,2
2020-08-28,4.34,2
2020-08-29,4.32,2
2020-08-30,4.31,2
2020-08-31,4.31,2
2020-09-01,4.31,2
2020-09-02,4.29,2
2020-09-03,4.27,2
2020-09-04,4.26,2
2020-09-05,4.24,2
2020-09-06,4.22,2
2020-09-07,4.19,2
2020-09-08,4.17,2
2020-09-09,4.16,2
2020-09-10,4.13,2
2020-09-11,4.11,2
2020-09-12,4.1,2
2020-09-13,4.08,2
2020-09-14,4.05,2
2020-09-15,4.03,2
2020-09-16,4.01,2
2020-09-17,3.99,2
2020-09-18,3.96,2
2020-09-19,3.94,2
2020-09-20,3.93,2
2020-09-21,3.92,2
2020-09-22,3.9,2
2020-09-23,3.89,2
2020-09-24,3.87,2
2020-09-25,3.85,2
2020-09-26,3.9,2
2020-09-27,4.12,2
2020-09-28,4.2,2
2020-09-29,4.23,2
2020-09-30,4.23,2
