basin,KGE
1105,0.9000172194156573
1106,0.9259499677334744
1109,0.8967683910195781
1295,0.7976655176186456
1343,0.748776621542464
1363,0.8334642661185251
1369,0.8263495738035147
1378,0.9442466601127972
1395,0.7832027587763689
1414,0.8953233070934528
1427,0.8746241782129381
1431,0.886124720127779
1441,0.8990287391291352
1443,0.9189604105889292
1485,0.9468573657061556
1520,0.934370305540312
1522,0.9444023191930703
1546,0.9515956746203942
1552,0.9637764604163367
1585,0.7044456994968904
1605,0.9376845929952322
1619,0.8933137243984641
1620,0.7987023700254965
1624,0.9546947306901309
1638,0.9227444452875629
1659,0.9459385555277448
1715,0.9299181185460624
1721,0.877466526309455
1723,0.9543075092008784
1725,0.9396206251373592
1726,0.9417406594289935
1728,0.8727932012556004
1729,0.8691416844903543
1734,0.9092263380006649
1753,0.9413938266655653
1823,0.8021396913541564
1824,0.916959089352187
2000,0.8636996483822666
2005,0.8602354910944556
2015,0.874283763339714
2017,0.8998828264818511
2025,0.846869098688337
2028,0.8248415519026631
2031,0.8725023288419741
2036,0.9354776018956273
2041,0.8595836292265446
2046,0.8451427399749524
2047,0.5795972540091366
2049,0.8005669458981908
2053,0.8287941712528731
2056,0.7142407072547492
2057,0.8349607596060573
2060,0.9524883504927989
2062,0.8886084309001454
2081,0.9354731004206549
2082,0.9111970822922164
2089,0.9142415405688573
2098,0.8496444054426215
2101,0.8554843322116296
2104,0.9068554804953707
2105,0.7743920144189744
2114,0.411512679868864
2115,0.9406154623564399
2116,0.8254431443666176
2121,0.8573249035625131
2125,0.8471838205171824
2126,0.6768285278926247
2131,0.879616683783931
2132,0.9330757605873903
2139,0.9170485982266467
2141,0.9216792875865614
2143,0.7313668995750737
2144,0.916161666374178
2711,0.9250058065316941
2712,0.5383697563109937
2713,0.8688823115255434
2716,0.650748380588366
2818,0.9151653164345066
3012,0.825258090671109
3030,0.7736886787251641
3040,0.8779610804580013
3045,0.9182939560613071
3062,0.7524923409002179
3103,0.5973159241069341
3144,0.9349279583428025
3163,0.8255628136545807
3165,0.8877197713832109
3169,0.6374534271680399
3174,0.8226760413513026
3180,0.9462663166110769
3186,0.4479770895710805
3193,0.43412273905388266
3198,0.7291429323637882
3200,0.921751108811334
3213,0.726689881798366
3217,0.6280501286626634
3218,0.8726745573654522
3220,0.5590851806144397
3221,0.8908990867331062
3222,0.4220996566174692
3235,0.8147519716079621
3242,0.8980246492163851
3244,0.9197440188173425
3246,0.5127970246509796
3250,0.7112701884709833
3261,0.6213648412345858
3279,0.606069216545364
5045,0.8249538103445273
5056,0.6411932654246727
5083,0.5659754063876046
5123,0.47404886661140466
5138,0.7552282459170585
5141,0.7215361467234658
5145,0.6666518593412041
8029,0.4357824681665745
8060,0.03488518169538257
8087,0.7542463697375065
8091,0.7221848817262154
8118,0.33480156163077335
8126,0.9288706142763473
9002,0.8964587993797817
9003,0.9024874262020678
9011,0.8847324818603871
9020,0.8704311258403887
9023,0.9180416597032943
9030,0.8870296195358949
9040,0.8901686555540405
9044,0.8689100753362853
9051,0.817963033044795
9063,0.8470002282078053
9068,0.9511713139212954
9069,0.9613755968701004
9070,0.9145267979646972
9073,0.8556362635131223
9075,0.9517954946494099
9088,0.9278845508245376
9089,0.8304053939454621
9092,0.9453833060633228
9093,0.8463346061679893
9120,0.9091892561595996
9139,0.8103048234440253
9159,0.9531017685345815
9165,0.9559598480113688
9166,0.8790311717861663
9170,0.8316433649284594
9177,0.7905037768552269
9184,0.5289474097057181
9187,0.6951851104148572
9188,0.8807367429050754
9197,0.8545186435657285
9215,0.6446802834289574
9252,0.9142240032757171
9256,0.8666076898906705
9261,0.8855302177733254
9263,0.8371381896093177
9270,0.8852687828973891
9271,0.7572068076520242
9281,0.8076762811565084
9284,0.8716260083319589
9291,0.4560179573300982
9321,0.8052688947805376
9323,0.9147813824369059
9324,0.9341031893484574
