basin,KGE
1105,0.8856850052627627
1106,0.8852670736549308
1109,0.9069880183430039
1295,0.8624320960144525
1343,0.7287461783697421
1363,0.7759609496727006
1369,0.8716109932435187
1378,0.9031519292719367
1395,0.7780478013615754
1414,0.8307794819756478
1427,0.8689958765770035
1431,0.833649460922851
1441,0.9221462276337887
1443,0.9335901009881811
1485,0.894982094143864
1520,0.8856551859065203
1522,0.9126598637120895
1552,0.9400921641183646
1585,0.6978628562847085
1605,0.9458935127135127
1619,0.8961425635032969
1620,0.8138561806543556
1624,0.9602276641082155
1638,0.949173112931758
1659,0.9096237769395736
1715,0.8571064212664907
1721,0.9145256205965957
1723,0.9428534877775209
1725,0.9004903092594011
1726,0.9769773322991927
1728,0.9343368976631875
1729,0.8805057021438581
1734,0.902694534593377
1753,0.9071633436022749
1823,0.7219939476535959
1824,0.7715774390287783
1829,0.9054716547078329
2005,0.907108678040025
2012,0.8960880073405587
2016,0.8797615409757451
2025,0.869737120299465
2028,0.827037319337127
2029,0.8827784501202165
2031,0.9060000859269685
2036,0.9489657778758451
2041,0.8263007079114307
2046,0.8900226707471968
2047,0.8627975021304476
2050,0.7945763848013129
2055,0.8214828990386494
2056,0.9147267212701881
2057,0.8645536603592627
2074,0.9173589595745774
2081,0.9017525949295563
2082,0.8422551350168687
2089,0.9019818425566745
2098,0.8696064174138787
2101,0.8108039774809304
2104,0.9017382492780391
2113,0.9331087823498366
2114,0.6558194355963023
2115,0.9304881689719183
2116,0.8634379469679578
2121,0.9154747479100575
2125,0.7587495215324078
2126,0.5958579204889868
2131,0.8850517295179638
2132,0.9032125813939744
2139,0.9407009074124774
2141,0.937315871017136
2143,0.7867180648321408
2147,0.8732049105353895
2711,0.9410810122702957
2712,0.7396341323302427
2713,0.8397578474872064
2717,0.8249628399849035
3001,0.8350299960590917
3012,0.7521454689116684
3030,0.7890800358624941
3040,0.8652965706020964
3045,0.8551308128581977
3100,0.7572562208474505
3161,0.8458347449344439
3163,0.81407973289183
3165,0.8812569413939477
3169,0.6612068452115588
3175,0.6736851217471888
3180,0.8240817615936205
3186,0.6094510766809872
3193,0.5793961850157128
3198,0.7458582176794883
3200,0.9313746375362738
3213,0.7618872096841215
3217,0.808677935530064
3218,0.9162198867988802
3220,0.3978087777274323
3221,0.8056071819027701
3222,0.802134469018456
3234,0.9073653572446758
3235,0.7977309670437269
3242,0.8805004312433063
3244,0.7363885690539271
3246,0.5447935994094236
3253,0.3473707507901824
3268,0.8805365647831496
3276,0.677349201180907
3279,0.6845877542242436
8018,0.8377629021983405
8028,0.5597290092153144
8060,0.05975051064995074
8087,0.6782400824215074
8091,0.7898559571243526
8104,0.8303498131722411
8118,0.2843310054899846
8120,0.3803765670681245
8134,0.7714499586273613
8149,0.8443585237558375
9003,0.900915334379133
9020,0.8637404652898688
9021,0.85524681155601
9030,0.7311104219952003
9033,0.791198538076254
9040,0.8683804560068136
9041,0.2960044498548855
9061,0.856619862115652
9063,0.8848079921706056
9064,0.8807298425499801
9069,0.9106999351727603
9073,0.7136351519080462
9074,0.8299394617015944
9075,0.9169478106235668
9087,0.6525576878421688
9089,0.7602688242813
9093,0.8849697771076052
9095,0.7796452547000877
9120,0.9057909039202391
9139,0.8238828733170032
9159,0.901788868627876
9165,0.8784654670326619
9166,0.8864368504418555
9170,0.8295560777201824
9177,0.7961983500253826
9184,0.6312048998994706
9187,0.7669164506058026
9188,0.8180059943895981
9189,0.895036910237115
9197,0.8418737805939965
9215,0.31652711201491424
9252,0.8764236432820054
9256,0.8105938147555896
9261,0.9258019769565996
9263,0.8889093372856129
9265,0.7985609263938449
9271,0.7500484166245966
9279,0.8391933027092247
9284,0.9123161371517317
9291,0.6566981166558987
9321,0.7700225140489363
9323,0.9331006281838723
9324,0.9243778163945855
9327,0.7456058786574975
