basin,KGE
1105,0.634272079257941
1106,0.781595465402743
1109,0.7769888051090036
1295,0.6786086726275102
1343,0.21085903737714673
1363,0.7816766022913774
1369,0.7138482887512174
1378,0.7725748074785933
1395,0.31740337931425355
1414,0.5992790620442455
1427,0.5364726098740423
1431,0.5161142611068434
1441,0.4840072088131937
1443,0.4691977008295616
1485,0.6791829896471093
1520,0.4193616688821883
1522,0.37968239824061334
1546,0.4447028119849773
1552,0.39284361066051077
1585,0.09146433520532049
1605,0.5529234586972849
1619,0.4606643960281823
1620,0.44281404631702537
1624,0.4788562673394131
1638,0.5837294912218861
1659,0.7148662407968647
1715,0.29223225573835065
1721,0.7033194535420306
1723,0.8634077637762456
1725,0.5995136576801621
1726,0.8856151706007922
1728,0.7276296040362478
1729,0.18834465167646974
1734,0.8117261849118247
1753,0.3952112757541234
1823,0.193435818248753
1824,0.3552582457510104
2000,0.6500643611658463
2005,0.6866327431965223
2015,0.7270978062742843
2017,0.5055403908687931
2025,0.4428840088001317
2028,0.6458822360409252
2031,0.6366232436709874
2036,0.7014079867626817
2041,0.24695160257388105
2046,0.5757641012046797
2047,0.26413713686912466
2049,0.5460635020091937
2053,0.4361409093723688
2056,0.7466435261877424
2057,0.7098171887438505
2060,0.8192747991644709
2062,0.7359816575711657
2081,0.6835616603532374
2082,0.805603827811905
2089,0.7398108387075251
2098,0.5089413804267557
2101,0.5204700635935818
2104,0.6283242810923158
2105,0.5316603501794457
2114,-0.3416162920143233
2115,0.7029336723103512
2116,0.4970612055886543
2121,0.7674112502117213
2125,0.4728023802916882
2126,-0.705611125008083
2131,0.6585312924709829
2132,0.7658163166128636
2139,0.5008511989347743
2141,0.7832032117391321
2143,0.4145940960511869
2144,0.3788391137253422
2711,0.656443057419239
2712,0.19920446400877956
2713,0.6776603466172795
2716,0.5803082500407442
2818,0.6135843553141997
3012,0.5948709089042984
3030,0.6106036484253465
3040,0.21918148723974362
3045,0.6190749175331951
3062,0.5910389040524907
3103,0.3131749417101075
3144,0.7281161143066881
3163,0.4948689835758461
3165,0.6189841162144007
3169,0.19262274039699723
3174,0.5607690465453407
3180,0.46992611459304323
3186,-0.8075155991584164
3193,-0.4072445312875759
3198,0.2663869678868612
3200,0.7486171893943498
3213,0.6198779785183139
3217,0.2195775892734375
3218,0.38038956043236516
3220,0.18715784386387646
3221,0.5400162383369467
3222,0.5211591563129302
3235,0.4895262015705446
3242,0.6193322608732406
3244,0.7585656126384305
3246,0.09097466736163962
3250,0.3841772014002034
3261,0.5402049953993888
3279,0.15337408575622924
5045,0.28468522814469266
5056,0.3050382189629106
5083,0.20837080144944053
5123,0.02233539072228974
5138,0.6118285903536486
5141,0.3454965870189465
5145,0.5644867118923484
8029,-0.031055153811185177
8060,-2.12716922678319
8087,0.4949766807936815
8091,0.13756423284352437
8118,-0.49441409175444284
8126,0.6827000997204853
9002,0.8335324020923874
9003,0.8335227227046412
9011,0.8463950028865553
9020,0.574872716904036
9023,0.6763687802004712
9030,0.6276033278131021
9040,0.7880210224222159
9044,0.741642273372023
9051,0.6299882907772123
9063,0.8027092878347908
9068,0.6396440312425796
9069,0.7206299740277269
9070,0.6893719452112564
9073,0.5020466005734987
9075,0.6814149939804939
9088,0.5555890208692593
9089,0.5118900092780316
9092,0.6661407696882953
9093,0.8021987571044383
9120,0.6370914170245701
9139,0.19429368927977198
9159,0.82042642356118
9165,0.49865304121973797
9166,0.5382000651411141
9170,0.5938775985488984
9177,0.3192921263330425
9184,0.1325466530457582
9187,0.17604875630225958
9188,0.709475488344331
9197,0.7402109637914234
9215,0.3274903506104806
9252,0.5877503887070936
9256,0.6409213923489063
9261,0.8563627253527353
9263,0.8378105254703911
9270,0.4730815961892981
9271,0.670294546472318
9281,0.6135643916637019
9284,0.6642039473848198
9291,0.061282694808769356
9321,0.5055683655702721
9323,0.7468017021865565
9324,0.6956919418349558
