basin,KGE
1105,0.6791002371948298
1106,0.7430434180262242
1109,0.6771897870617487
1295,0.5836587315552654
1343,0.4307409277209657
1363,0.7833972652864354
1369,0.6188979443713587
1378,0.8889498128681306
1395,0.4786150510724023
1414,0.7373995046082085
1427,0.6274610742891795
1431,0.6335173476915185
1441,0.5256465830062521
1443,0.5637721532382461
1485,0.9053047485506422
1520,0.552650104988899
1522,0.5878146682377297
1552,0.5930983710003006
1585,0.3973337014439732
1605,0.6021288296270945
1619,0.6957377322001657
1620,0.6297555809767922
1624,0.7098014393975842
1638,0.8434229953901016
1659,0.7972676061571685
1715,0.3928361939212406
1721,0.7723476496173196
1723,0.8748789401540663
1725,0.586070344246867
1726,0.8242845468551497
1728,0.8509023451021337
1729,0.4538017615593317
1734,0.866778469687225
1753,0.7362372896376818
1823,0.4707050984205079
1824,0.5353575068875168
1829,0.8358670498182804
2005,0.8934424348539771
2012,0.8579605044792376
2016,0.8289562252791209
2025,0.5681497423581036
2028,0.6439356272365067
2029,0.7819820070734403
2031,0.8844258929242258
2036,0.8557511624219984
2041,0.5697869948032175
2046,0.5904299325820859
2047,0.4486406619367844
2050,0.7747273322553421
2055,0.7813413759900333
2056,0.6653133980938455
2057,0.726095029700745
2074,0.7047579276555389
2081,0.7244601759752574
2082,0.785163667896291
2089,0.8314838550539703
2098,0.6697157650099085
2101,0.5659034054294696
2104,0.9237714087760103
2113,0.6323042775309542
2114,0.4187272552357093
2115,0.7425023348343214
2116,0.6898996552212893
2121,0.6649748634722346
2125,0.4278342464414596
2126,0.13650709061940014
2131,0.5549297872542361
2132,0.7390523119863648
2139,0.7646807780897361
2141,0.8332388933012205
2143,0.7353765412500232
2147,0.8574110812936927
2711,0.7925886269843226
2712,0.3376950843926073
2713,0.7895858887395082
2717,0.34687438174317586
3001,0.8445458135358425
3012,0.6007483404374396
3030,0.501901152955472
3040,0.43130956899657014
3045,0.8221100566582229
3100,0.7840785143019134
3161,0.8420336486883976
3163,0.5950784901860096
3165,0.6652429291678212
3169,0.4563365898591708
3175,0.338345853887981
3180,0.7085575520171672
3186,0.1262668336150572
3193,0.034146954647494954
3198,0.2966559780851158
3200,0.8913639216061193
3213,0.6652759195328743
3217,0.6423937423637842
3218,0.5864169411825079
3220,0.43287001882878773
3221,0.7864184173351071
3222,0.5638546688560417
3234,0.7436129406670942
3235,0.4993337664621884
3242,0.663549778361159
3244,0.837667080659505
3246,0.2693228608758893
3253,-0.019279491656128522
3268,0.6839313370018193
3276,0.46684524850654074
3279,0.35288523232286395
8018,0.5976830828254536
8028,0.1516406298705144
8060,-1.4072369545505774
8087,0.588574755971554
8091,0.3598076251647061
8104,0.5115462948168539
8118,-0.28159327602214
8120,0.4015070225995777
8134,0.5993887743757763
8149,0.5942194573013746
9003,0.70737157058007
9020,0.706785963757231
9021,0.8459729783974423
9030,0.4486029008597252
9033,0.8205374319620042
9040,0.7822442646426697
9041,0.06354212620463529
9061,0.6379729408617958
9063,0.745085717383531
9064,0.7710524532201586
9069,0.7891627863432572
9073,0.5735359868042599
9074,0.6194721700318189
9075,0.7028276844488179
9087,-0.18357679771248536
9089,0.4936148825838721
9093,0.3847427901934798
9095,0.6532457117578374
9120,0.5575024129253148
9139,0.43767260944299025
9159,0.7967437397183242
9165,0.6015980236851002
9166,0.5850080073162764
9170,0.7212536624658251
9177,0.5189075840754107
9184,0.20249533155585342
9187,0.5264726017684762
9188,0.7942253860675935
9189,0.3116525864916654
9197,0.5762091536273497
9215,0.19757273159635957
9252,0.6116984050057303
9256,0.7393597524709794
9261,0.8460557888282219
9263,0.5679978804354759
9265,0.6688454694586656
9271,0.5210417656086268
9279,0.6825773958766213
9284,0.651488474714409
9291,0.27078496045871714
9321,0.5062551652456535
9323,0.7544726819144175
9324,0.7915958563907839
9327,0.6129124678269432
