gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
1080,3.5686613801567026,6.554429340130279,1.8366632868491628,0.0,-0.35440569331011046,0.8840817993878581,0.0368167657887284,1.2037037037037037,0.5110922307183989,3.164231443600234
1103,3.2738497120739964,8.173606155008027,2.496634504896077,0.0,-0.5367794763814447,0.6380099467374964,0.03813839327858019,1.2059701492537314,0.5274237704144247,3.278755868544601
1105,4.059446804493531,7.173718493344663,1.7671665226414215,0.0,-0.37051102670663316,0.7497705063405878,0.03577834418955914,1.195583596214511,0.4994807892004154,3.1606929510155317
1106,3.8854517133956237,4.976354196167276,1.280765934887472,0.0,-0.13658088679391178,0.9765744535540427,0.03709997167941093,1.21671826625387,0.5089209855564996,3.259371221281741
1109,3.702450674974,11.003118096856397,2.9718473148689997,0.0,-0.6267438971438241,0.46300373250716975,0.0368167657887284,1.2111801242236024,0.508071367884452,3.1400233372228703
1163,3.2841980553195325,6.040980836401393,1.8394082009203438,0.0,-0.38145012175285814,0.829405070873147,0.03974322665911451,1.227405247813411,0.5276125743415463,3.272248243559719
1265,3.797670159539293,3.725313886528838,0.9809471939450285,0.0,0.09436022292391215,1.1492427919423545,0.026243745869914094,1.1631799163179917,0.4556782781081847,2.9888544891640865
1268,3.8810573019918717,3.4257774001699284,0.882691785666684,0.0,0.15719219084371963,1.0526148380792741,0.026338147833474938,1.1673640167364017,0.4443500424808836,2.866626065773447
1295,3.8852893420183117,4.576278674596418,1.1778475865633098,0.0,-0.04319332289299627,1.178303925956601,0.030680638157273673,1.212686567164179,0.47342584725762293,3.0247285886610373
1302,3.8052119324081914,3.52315680166147,0.9258766303278624,0.0,0.10440981587986353,1.1289979657634954,0.03672236382516756,1.2006172839506173,0.48654772019258,2.946826758147513
1343,3.6244623808174916,3.5499443028415154,0.9794402396420601,0.0,0.06716535736493293,1.13360351945212,0.03964882469555367,1.2244897959183674,0.5024072500708014,2.955024986118823
1353,3.5332729160766356,3.6493070895874786,1.0328404219733154,0.0,0.057928333701771605,1.5104693462438603,0.037666383460775985,1.2429906542056075,0.5387520060417257,3.9385783298826778
1363,3.0780269989615565,3.8363759086189018,1.2463750025302545,0.0,-0.038001260374919764,1.3659655285304004,0.03445671669970735,1.1850649350649352,0.5182667799490229,3.403595784252945
1365,3.2643198338525163,7.225272349664855,2.21340821899111,0.0,-0.401840177359863,0.9848618609221688,0.03285188331917304,1.2,0.5059945246861135,3.2115038945476333
1369,3.290556971585005,4.824847540828843,1.4662707810540647,0.0,-0.1646372774022466,1.1899770845691977,0.03332389313697725,1.217241379310345,0.5007080147267063,3.1684587813620073
1378,3.557432266591127,3.514018691588777,0.987796373409535,0.0,0.06772982699313136,1.1883482888929884,0.03492872651751156,1.197411003236246,0.491362220334183,3.017391304347826
1395,3.5771358444255563,3.96941942792408,1.10966415606213,0.0,-0.024564495804575898,1.210402942041815,0.037383177570093455,1.18562874251497,0.5085433777022562,3.1558289396602226
1404,3.6827584253752215,3.6234003587274546,0.9838821720591898,0.0,0.08057027956128059,1.5862402922158019,0.03946002076843198,1.244047619047619,0.5467761729443973,4.151971326164874
1414,3.2957358633059504,4.414053620315288,1.3393226288127211,0.0,-0.1545912436623995,1.1960324924818284,0.03993203058623619,1.2120343839541547,0.5330878882280752,3.45593635250918
1424,3.3583791182856375,3.686090814688957,1.097580316236187,0.0,0.0066110016939187515,1.5162821344255801,0.039176814877749454,1.213450292397661,0.5620692910412537,4.27116212338594
1427,3.262151420749532,3.7546360804304793,1.1509692825870699,0.0,-0.02523696216006145,1.4352066819374412,0.03776078542433683,1.1904761904761905,0.5425280845841594,3.888362652232747
1431,3.550169923534384,3.998587746625135,1.126308833872472,0.0,-0.0169166542439671,1.3310625705804893,0.0368167657887284,1.1676646706586826,0.536108751062022,3.738643844634628
1433,3.526703483432431,4.295233644859828,1.2179174305517204,0.0,-0.07537791190655711,1.2721775128569317,0.03606155008024167,1.1610942249240122,0.5294062116492023,3.69433465085639
1438,3.611604833380516,4.3185707542716605,1.1957484147648052,0.0,-0.0648757484891448,1.3014958839772042,0.03804399131501935,1.1783625730994152,0.5285565939771547,3.778002699055331
1441,3.6595789672424925,4.472357217030106,1.2220961091598044,0.0,-0.08616486192644496,1.298264274565169,0.03964882469555367,1.1797752808988764,0.5263853488152553,3.888423988842399
1443,3.8260775984140234,4.504813556121974,1.1773973319279512,0.0,-0.07008665554463404,1.3218079067128325,0.040309638440479564,1.182825484764543,0.5295950155763239,4.0447007930785865
1464,3.6176607193429566,3.6678268667988227,1.0138670127874727,0.0,0.038226730259009224,1.5383224288543915,0.04493533465496082,1.2050632911392405,0.5689606343811952,4.538403614457831
1485,3.496430661757737,3.9931813461719865,1.142073655241463,0.0,-0.05619744469367599,1.4245814004156554,0.047389785707542716,1.2273838630806846,0.5677334088549042,4.54572940287226
1512,3.7047493627867203,3.841487774945729,1.0369089508544118,0.0,0.009914911983874406,1.523735312279141,0.048994619088077035,1.2720588235294117,0.5743415463041631,4.809486166007905
1520,3.299875389408073,3.6628783158689657,1.1100050406830688,0.0,-0.005387681790532478,1.5427429768497611,0.04748418767110356,1.2120481927710844,0.5850089681865382,4.76325903151422
1522,3.395457377513427,3.71716416501463,1.0947462305466475,0.0,-0.007080693510921822,1.521896203930802,0.049466628905881244,1.2476190476190476,0.5808552817898612,4.736720554272518
