basin,KGE
1105,0.7595886089110868
1106,0.8431708161049845
1109,0.8064162053063788
1295,0.6781213545884133
1343,0.7067572707908218
1363,0.754348689475631
1369,0.7463652879592233
1378,0.8377804273190862
1395,0.628311619011179
1414,0.7896484557291649
1427,0.7849264174851858
1431,0.8313952901481946
1441,0.8751457198949079
1443,0.8431822258530477
1485,0.9076017188054518
1520,0.8500748859751494
1522,0.9280167610257762
1552,0.8604251924279225
1585,0.6374220073929953
1605,0.8526501808721534
1619,0.8652251229417128
1620,0.822492328668897
1624,0.957809373881787
1638,0.9258202678397761
1659,0.9301019709979895
1715,0.9020078861956797
1721,0.8439299321544902
1723,0.922066419229282
1725,0.9107990888609347
1726,0.9261995065658806
1728,0.8266421669307228
1729,0.735654213925993
1734,0.8583056633247489
1753,0.9424459167920647
1823,0.6741949424413569
1824,0.871088093972556
1829,0.9242784217076299
2005,0.9428360173122786
2012,0.8434965924644515
2016,0.8671964246021019
2025,0.8772953590257446
2028,0.8239253945762385
2029,0.7774969132801413
2031,0.9044700357599225
2036,0.8934389302402914
2041,0.7564321525679837
2046,0.8822312792203298
2047,0.7603261687022458
2050,0.8401609700368267
2055,0.7778359722799474
2056,0.8429785470983344
2057,0.827270927676635
2074,0.9358610366805579
2081,0.8688349894983776
2082,0.9228784004689865
2089,0.8853968072624365
2098,0.7420435791409028
2101,0.7800792109873751
2104,0.9148695859875658
2113,0.8059496462185539
2114,0.04983260527946165
2115,0.9040296459427288
2116,0.8364642856205633
2121,0.8317256962289619
2125,0.7614374680830931
2126,0.5051299490077372
2131,0.877953547500438
2132,0.8954784438450634
2139,0.7980236249717918
2141,0.881623400985814
2143,0.8152913760742635
2147,0.9076261937779362
2711,0.8753742401337936
2712,0.5978121347963358
2713,0.8548062696804558
2717,0.6962194200112526
3001,0.8948947713151818
3012,0.7622512591732208
3030,0.7545106132192436
3040,0.7905225932619055
3045,0.885113805709467
3100,0.8497674919465993
3161,0.846744112684447
3163,0.8582216143062669
3165,0.8020032193797784
3169,0.023419731556737156
3175,0.4186452216698411
3180,0.8509221298025503
3186,0.25530643493831184
3193,0.16082728060805163
3198,0.3572356506368918
3200,0.8915666956593372
3213,0.6847500769923762
3217,0.7086218099881438
3218,0.8492558580802222
3220,-0.35631580497684956
3221,0.7776992442105796
3222,0.6820553253079902
3234,0.8650887353517223
3235,0.7206586669455848
3242,0.8504917011992064
3244,0.9019269525657889
3246,0.6291018391426375
3253,0.38213538059786756
3268,0.828159155638156
3276,0.7607925300085242
3279,0.5723164791713746
8018,0.8185634204929002
8028,0.558420773583397
8060,-0.07547107458529312
8087,0.7024296817564788
8091,0.7060861701456145
8104,0.8137308782411329
8118,0.2151154262049455
8120,0.3785943338848414
8134,0.6439106754216622
8149,0.7521591997735427
9003,0.8346263266802947
9020,0.7753812648669074
9021,0.8110419949852214
9030,0.5791186431854034
9033,0.8038627865935644
9040,0.8841222987889039
9041,0.2816743155718502
9061,0.7458957601843484
9063,0.8029762448880429
9064,0.8020958478877203
9069,0.9271681663814827
9073,0.7919070217592656
9074,0.7730939445360059
9075,0.890201255505623
9087,0.04571098492854453
9089,0.683479802019364
9093,0.8787065287197116
9095,0.7342730899931997
9120,0.7907809342687624
9139,0.7012674488699476
9159,0.8646983188914116
9165,0.8996249363186978
9166,0.8736146346843068
9170,0.7279777163163156
9177,0.6339489585358945
9184,0.27963968631755454
9187,0.6308979241682194
9188,0.8216422988825974
9189,0.8017781453960993
9197,0.7532348673409008
9215,0.434975010650951
9252,0.8895391105978258
9256,0.8022321381318163
9261,0.8342964943825947
9263,0.8054342152930026
9265,0.765585857051926
9271,0.7089716376185421
9279,0.8037855287263569
9284,0.8395538801696285
9291,0.6320765070377523
9321,0.6607220894996559
9323,0.8340044990677076
9324,0.8652053170728771
9327,0.8262415647303271
